match_id,referee,fourthOfficial,firstAssistant,secondAssistant,season_id,home_id,away_id,label,dateutc,winner,loser,home_team,away_team,home_logo,away_logo
5395197,R. Daki,H. Errahmani,,,188370,16196,16173,"RSB Berkane - Ittihad Tanger, 2 - 1",2022-12-27 19:30:00,RSB Berkane,Ittihad Tanger,RSB Berkane,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5187337,R. Jayed,J. Jiyed,,,186508,16168,16173,"Chabab Mohammédia - Ittihad Tanger, 1 - 2",2021-03-14 16:15:00,Ittihad Tanger,Chabab Mohammédia,Chabab Mohammédia,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5021898,D. Rdad,,,,185923,16173,16180,"Ittihad Tanger - Raja Casablanca, 1 - 4",2020-01-15 18:00:00,Raja Casablanca,Ittihad Tanger,Ittihad Tanger,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2634673,A. El Yaakoubi,,,,181442,16183,22864,"Wydad Casablanca - Rapide Oued Zem, 3 - 1",2018-02-18 19:00:00,Wydad Casablanca,Rapide Oued Zem,Wydad Casablanca,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5395314,M. El Baroudi,Mouhcine Sordy,,,188370,16170,16184,"FAR Rabat - Moghreb Tétouan, 2 - 1",2023-04-16 22:00:00,FAR Rabat,Moghreb Tétouan,FAR Rabat,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5028139,Y. Abu Salim,D. Rdad,,,185923,16183,16179,"Wydad Casablanca - Olympic Safi, 4 - 1",2020-09-30 18:00:00,Wydad Casablanca,Olympic Safi,Wydad Casablanca,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
2634736,R. Jayed,,,,181442,16180,16183,"Raja Casablanca - Wydad Casablanca, 1 - 1",2018-04-14 15:00:00,,,Raja Casablanca,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
2775908,M. Nhayeh,Z. Moncef,,,185922,16198,16184,"Youssoufia Berrechid - Moghreb Tétouan, 2 - 0",2019-04-20 15:00:00,Youssoufia Berrechid,Moghreb Tétouan,Youssoufia Berrechid,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5523296,H.Tamssamani,J. Belbassri,,,189260,16182,16195,"UTS Rabat - FUS Rabat, 0 - 0",2023-11-24 19:00:00,,,UTS Rabat,FUS Rabat,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png
5395251,J. Jiyed,,,,188370,16182,16178,"UTS Rabat - Khouribga, 0 - 0",2023-01-26 19:30:00,,,UTS Rabat,Khouribga,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
5523412,B. Karboubi,,,,189260,16180,35390,"Raja Casablanca - JS Soualem, 3 - 1",2024-03-16 22:00:00,Raja Casablanca,JS Soualem,Raja Casablanca,JS Soualem,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
2775375,J. Belbassri,,,,185922,16173,22864,"Ittihad Tanger - Rapide Oued Zem, 1 - 1",2018-08-27 17:00:00,,,Ittihad Tanger,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
2775725,M. Kechaf,,,,185922,16195,16173,"FUS Rabat - Ittihad Tanger, 0 - 2",2019-01-27 18:00:00,Ittihad Tanger,FUS Rabat,FUS Rabat,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5187360,J. Belbassri,,,,186508,16198,16170,"Youssoufia Berrechid - FAR Rabat, 1 - 1",2021-04-18 22:00:00,,,Youssoufia Berrechid,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5282834,S. El Atifi,A. Errakhis,,,187701,16195,35390,"FUS Rabat - Riadi Salmi, 1 - 0",2022-05-13 17:00:00,FUS Rabat,JS Soualem,FUS Rabat,JS Soualem,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5187419,M. Bellote,T. Youssef,,,186508,16196,16177,"RSB Berkane - Mouloudia Oujda, 3 - 1",2021-06-03 18:15:00,RSB Berkane,Mouloudia Oujda,RSB Berkane,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5523384,S. El Atifi,A. Fatihi,,,189260,16171,16168,"Hassania Agadir - Chabab Mohammédia, 2 - 0",2024-02-25 15:00:00,Hassania Agadir,Chabab Mohammédia,Hassania Agadir,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5395343,N. Benrkiya,S. El Atifi,,,188370,16170,16178,"FAR Rabat - Khouribga, 1 - 0",2023-06-14 19:00:00,FAR Rabat,Khouribga,FAR Rabat,Khouribga,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
5395206,H.Tamssamani,,,,188370,16178,16180,"Khouribga - Raja Casablanca, 0 - 0",2023-01-03 19:30:00,,,Khouribga,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2634761,A. Zourak,,,,181442,16183,16171,"Wydad Casablanca - Hassania Agadir, 1 - 0",2018-05-09 19:00:00,Wydad Casablanca,Hassania Agadir,Wydad Casablanca,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5022261,N. El Jaafari,,,,185923,16177,16171,"Mouloudia Oujda - Hassania Agadir, 2 - 1",2020-02-09 17:00:00,Mouloudia Oujda,Hassania Agadir,Mouloudia Oujda,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5395154,R. Jayed,A. Mohamed,,,188370,16178,16183,"Khouribga - Wydad Casablanca, 1 - 2",2022-09-18 18:15:00,Wydad Casablanca,Khouribga,Khouribga,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
2775924,A. Zourak,,,,185922,16198,16185,"Youssoufia Berrechid - Difaâ El Jadida, 1 - 1",2019-05-05 16:00:00,,,Youssoufia Berrechid,Difaâ El Jadida,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png
5523310,S. Guezzaz,Y. Haraoui,,,189260,16171,16183,"Hassania Agadir - Wydad Casablanca, 0 - 0",2023-12-26 17:00:00,,,Hassania Agadir,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
5282770,R. Daki,H. Errahmani,,,187701,16177,16178,"Mouloudia Oujda - Khouribga, 3 - 2",2022-02-04 15:00:00,Mouloudia Oujda,Khouribga,Mouloudia Oujda,Khouribga,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
5187462,R. Jayed,М. Kechaf,,,186508,16180,16183,"Raja Casablanca - Wydad Casablanca, 1 - 2",2021-07-03 20:30:00,Wydad Casablanca,Raja Casablanca,Raja Casablanca,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
5395338,R. Jayed,A. Errakhis,,,188370,16195,16170,"FUS Rabat - FAR Rabat, 0 - 2",2023-05-29 19:00:00,FAR Rabat,FUS Rabat,FUS Rabat,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5523255,М. Kechaf,,,,189260,16195,16171,"FUS Rabat - Hassania Agadir, 2 - 0",2023-09-27 19:00:00,FUS Rabat,Hassania Agadir,FUS Rabat,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5395292,J. Jiyed,T. Youssef,,,188370,16196,35390,"RSB Berkane - JS Soualem, 0 - 1",2023-04-04 22:00:00,JS Soualem,RSB Berkane,RSB Berkane,JS Soualem,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png
5282818,Y. Bouslim,H. Errahmani,,,187701,16177,16173,"Mouloudia Oujda - Ittihad Tanger, 2 - 3",2022-04-22 20:00:00,Ittihad Tanger,Mouloudia Oujda,Mouloudia Oujda,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
2775709,S. Guezzaz,M. Zerzay,,,185922,16173,16183,"Ittihad Tanger - Wydad Casablanca, 1 - 0",2019-01-24 18:00:00,Ittihad Tanger,Wydad Casablanca,Ittihad Tanger,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
5282727,J. Belbassri,M. Zerzay,,,187701,16195,16173,"FUS Rabat - Ittihad Tanger, 2 - 1",2021-11-07 17:15:00,FUS Rabat,Ittihad Tanger,FUS Rabat,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5028007,A. Lamssalak,S. El Aatifi,,,185923,16180,60275,"Raja Casablanca - CR Khemis Zemamra, 3 - 1",2020-07-30 21:00:00,Raja Casablanca,Khemis Zemamra,Raja Casablanca,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
5523347,J. Belbassri,Mouhcine Sordy,,,189260,60275,16182,"Khemis Zemamra - UTS Rabat, 1 - 2",2024-02-07 15:00:00,UTS Rabat,Khemis Zemamra,Khemis Zemamra,UTS Rabat,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3475_120x120.png
2634608,R. Daki,,,,181442,16180,22864,"Raja Casablanca - Rapide Oued Zem, 3 - 1",2017-11-27 17:00:00,Raja Casablanca,Rapide Oued Zem,Raja Casablanca,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5021733,D. Rdad,,,,185923,16180,16171,"Raja Casablanca - Hassania Agadir, 2 - 1",2019-12-18 16:00:00,Raja Casablanca,Hassania Agadir,Raja Casablanca,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5187435,A. El Yaakoubi,М. Kechaf,,,186508,16183,60275,"Wydad Casablanca - Khemis Zemamra, 0 - 0",2021-06-16 18:15:00,,,Wydad Casablanca,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
5282662,M. Nhayeh,Mouhcine Sordy,,,187701,16180,16178,"Raja Casablanca - Khouribga, 2 - 1",2021-09-19 16:00:00,Raja Casablanca,Khouribga,Raja Casablanca,Khouribga,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
2775565,K. Sabri,,,,185922,16171,16173,"Hassania Agadir - Ittihad Tanger, 0 - 1",2018-10-28 16:00:00,Ittihad Tanger,Hassania Agadir,Hassania Agadir,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
5523428,R. Jayed,H. Errahmani,,,189260,16177,16168,"Mouloudia Oujda - Chabab Mohammédia, 0 - 0",2024-04-20 18:00:00,,,Mouloudia Oujda,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5523351,A. Errakhis,M. Zerzay,,,189260,16184,16176,"Moghreb Tétouan - Maghreb Fès, 0 - 2",2024-02-07 17:00:00,Maghreb Fès,Moghreb Tétouan,Moghreb Tétouan,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
5028011,S. El Aatifi,Nabil Berquia,,,185923,16178,22864,"Khouribga - Rapide Oued Zem, 0 - 0",2020-02-28 16:00:00,,,Khouribga,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5282731,A. Zourak,Tarek Al Moutamni,,,187701,16180,16168,"Raja Casablanca - Chabab Mohammédia, 2 - 1",2021-11-19 17:15:00,Raja Casablanca,Chabab Mohammédia,Raja Casablanca,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5282674,S. Guezzaz,A. Mohamed,,,187701,35390,16178,"Riadi Salmi - Khouribga, 2 - 1",2021-09-27 18:15:00,JS Soualem,Khouribga,JS Soualem,Khouribga,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png
5028154,A. Zourak,K. Mustapha,,,185923,16180,16196,"Raja Casablanca - RSB Berkane, 2 - 2",2020-10-04 18:00:00,,,Raja Casablanca,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5187423,M. Bellote,W. Saad,,,186508,16170,22864,"FAR Rabat - Rapide Oued Zem, 1 - 1",2021-05-26 20:30:00,,,FAR Rabat,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5282859,M. Bellote,Tarek Al Moutamni,,,187701,35390,16168,"Riadi Salmi - Chabab Mohammédia, 2 - 1",2022-06-22 16:00:00,JS Soualem,Chabab Mohammédia,JS Soualem,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5021908,A. Lamssalak,,,,185923,16179,16183,"Olympic Safi - Wydad Casablanca, 1 - 2",2020-01-20 18:00:00,Wydad Casablanca,Olympic Safi,Olympic Safi,Wydad Casablanca,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png
5395142,Tarek Al Moutamni,,,,188370,16168,16177,"Chabab Mohammédia - Mouloudia Oujda, 1 - 0",2022-09-08 17:00:00,Chabab Mohammédia,Mouloudia Oujda,Chabab Mohammédia,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5282766,M. Kechaf,,,,187701,16185,22864,"Difaâ El Jadida - Rapide Oued Zem, 2 - 0",2021-12-29 17:15:00,Difaâ El Jadida,Rapide Oued Zem,Difaâ El Jadida,Rapide Oued Zem,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png
5028046,M. Nhayeh,,,,185923,22864,60275,"Rapide Oued Zem - CR Khemis Zemamra, 2 - 1",2020-03-13 18:00:00,Rapide Oued Zem,Khemis Zemamra,Rapide Oued Zem,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
2775461,J. Jiyed,M. Zerzay,,,185922,16173,16202,"Ittihad Tanger - Chabab Rif Hoceima, 1 - 1",2018-10-20 19:00:00,,,Ittihad Tanger,Chabab Rif Hoceima,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png
5523306,Y. Bouslim,J. Belbassri,,,189260,16180,60275,"Raja Casablanca - Khemis Zemamra, 2 - 1",2023-12-09 14:00:00,Raja Casablanca,Khemis Zemamra,Raja Casablanca,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
2775932,K. Sabri,H. Errahmani,,,185922,16202,16185,"Chabab Rif Hoceima - Difaâ El Jadida, 1 - 1",2019-05-13 22:00:00,,,Chabab Rif Hoceima,Difaâ El Jadida,https://cdn5.wyscout.com/photos/team/public/2846_120x120.png,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png
2775898,K. Sabri,,,,185922,16173,16170,"Ittihad Tanger - FAR Rabat, 0 - 0",2019-04-03 15:00:00,,,Ittihad Tanger,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5395284,A. Zourak,,,,188370,35390,16177,"JS Soualem - Mouloudia Oujda, 0 - 2",2023-03-10 17:15:00,Mouloudia Oujda,JS Soualem,JS Soualem,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/g34629_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
2634649,H. Tiazi,,,M. Raji,181442,16183,16179,"Wydad Casablanca - Olympic Safi, 0 - 1",2017-12-28 15:00:00,Olympic Safi,Wydad Casablanca,Wydad Casablanca,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5523243,R. Daki,T. Youssef,,,189260,16176,16180,"Maghreb Fès - Raja Casablanca, 1 - 1",2023-09-17 18:15:00,,,Maghreb Fès,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5028103,S. Guezzaz,A. Lamssalak,,,185923,16173,60275,"Ittihad Tanger - CR Khemis Zemamra, 0 - 0",2020-09-23 18:15:00,,,Ittihad Tanger,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
5187474,N. El Jaafari,M. Zerzay,,,186508,16173,16196,"Ittihad Tanger - RSB Berkane, 0 - 2",2021-07-08 20:30:00,RSB Berkane,Ittihad Tanger,Ittihad Tanger,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5282789,A. Errakhis,T. Youssef,,,187701,16177,16179,"Mouloudia Oujda - Olympic Safi, 3 - 1",2022-02-20 17:15:00,Mouloudia Oujda,Olympic Safi,Mouloudia Oujda,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
5282852,H. El Fariq,A. Ahmed,,,187701,16171,16176,"Hassania Agadir - Maghreb Fès, 1 - 2",2022-06-19 16:00:00,Maghreb Fès,Hassania Agadir,Hassania Agadir,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
5021903,Y. Abu Salim,,,,185923,16170,16198,"FAR Rabat - Youssoufia Berrechid, 0 - 1",2020-01-12 16:00:00,Youssoufia Berrechid,FAR Rabat,FAR Rabat,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
5187306,M. Kechaf,,,,186508,16177,16196,"Mouloudia Oujda - RSB Berkane, 0 - 1",2020-12-27 18:30:00,RSB Berkane,Mouloudia Oujda,Mouloudia Oujda,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
2775606,N. El Jaafari,,,,185922,16170,16173,"FAR Rabat - Ittihad Tanger, 0 - 0",2018-11-11 14:00:00,,,FAR Rabat,Ittihad Tanger,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png
2775743,J. Jiyed,,,,185922,16195,16175,"FUS Rabat - Kawkab Marrakech, 1 - 0",2019-02-02 18:00:00,FUS Rabat,Kawkab Marrakech,FUS Rabat,Kawkab Marrakech,https://cdn5.wyscout.com/photos/team/public/2310_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3468_120x120.png
5395149,M. Bellote,Mouhcine Sordy,,,188370,16185,16168,"Difaâ El Jadida - Chabab Mohammédia, 1 - 0",2022-09-16 19:30:00,Difaâ El Jadida,Chabab Mohammédia,Difaâ El Jadida,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5187490,K. Sabry,W. Saad,,,186508,16176,60275,"Maghreb Fès - Khemis Zemamra, 2 - 2",2021-07-18 18:30:00,,,Maghreb Fès,Khemis Zemamra,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/g39043_120x120.png
2775893,Ibrahim Nour El Din,,,,185922,22864,16184,"Rapide Oued Zem - Moghreb Tétouan, 1 - 0",2019-04-02 19:00:00,Rapide Oued Zem,Moghreb Tétouan,Rapide Oued Zem,Moghreb Tétouan,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/2306_120x120.png
5395260,K. Sabry,,,,188370,16178,16171,"Khouribga - Hassania Agadir, 2 - 0",2023-02-18 17:15:00,Khouribga,Hassania Agadir,Khouribga,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2301_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
5021796,A. Lamssalak,,,,185923,22864,16180,"Rapide Oued Zem - Raja Casablanca, 0 - 0",2019-12-15 14:00:00,,,Rapide Oued Zem,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2634707,T. Gourar,,,,181442,16210,16180,"Chabab Atlas Khénifra - Raja Casablanca, 2 - 3",2018-04-25 15:00:00,Raja Casablanca,Chabab Atlas Khénifra,Chabab Atlas Khénifra,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g13637_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
2775939,R. Jayed,Tarek Al Moutamni,,,185922,16175,16198,"Kawkab Marrakech - Youssoufia Berrechid, 4 - 1",2019-05-13 22:00:00,Kawkab Marrakech,Youssoufia Berrechid,Kawkab Marrakech,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/g3468_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
5395325,J. Jiyed,,,,188370,16185,16171,"Difaâ El Jadida - Hassania Agadir, 2 - 2",2023-05-04 20:30:00,,,Difaâ El Jadida,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2309_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
2634642,R. Jayed,H. Errahmani,,,181442,16196,16180,"RSB Berkane - Raja Casablanca, 1 - 0",2017-12-27 14:30:00,RSB Berkane,Raja Casablanca,RSB Berkane,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5523248,N. Benrkiya,M. Zerzay,,,189260,16173,16198,"Ittihad Tanger - Youssoufia Berrechid, 2 - 1",2023-09-23 18:15:00,Ittihad Tanger,Youssoufia Berrechid,Ittihad Tanger,Youssoufia Berrechid,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7514_120x120.png
5282782,M. Bellote,A. Mohamed,,,187701,16170,16177,"FAR Rabat - Mouloudia Oujda, 0 - 3",2022-02-13 15:00:00,Mouloudia Oujda,FAR Rabat,FAR Rabat,Mouloudia Oujda,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png,https://cdn5.wyscout.com/photos/team/public/g3470_120x120.png
5282805,R. Jayed,,,,187701,16183,16168,"Wydad Casablanca - Chabab Mohammédia, 2 - 1",2022-03-05 17:15:00,Wydad Casablanca,Chabab Mohammédia,Wydad Casablanca,Chabab Mohammédia,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/3237_120x120.png
5523423,H.Tamssamani,S. Boujidi,,,189260,16183,16170,"Wydad Casablanca - FAR Rabat, 0 - 1",2024-04-13 18:00:00,FAR Rabat,Wydad Casablanca,Wydad Casablanca,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2299_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
2634750,M. Bellote,,,,181442,16199,16196,"Racing de Casablanca - RSB Berkane, 1 - 3",2018-04-29 15:00:00,RSB Berkane,Racing de Casablanca,Racing de Casablanca,RSB Berkane,https://cdn5.wyscout.com/photos/team/public/2297_120x120.png,https://cdn5.wyscout.com/photos/team/public/g7512_120x120.png
5395237,R. Jayed,O. Chedad,,,188370,16180,16170,"Raja Casablanca - FAR Rabat, 1 - 0",2023-01-21 15:00:00,Raja Casablanca,FAR Rabat,Raja Casablanca,FAR Rabat,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png,https://cdn5.wyscout.com/photos/team/public/2312_120x120.png
5282690,N. El Jaafari,A. Mohamed,,,187701,22864,16176,"Rapide Oued Zem - Maghreb Fès, 0 - 2",2021-10-16 15:00:00,Maghreb Fès,Rapide Oued Zem,Rapide Oued Zem,Maghreb Fès,https://cdn5.wyscout.com/photos/team/public/g22136_120x120.png,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png
5187428,T. Hicham,W. Saad,,,186508,16176,16179,"Maghreb Fès - Olympic Safi, 1 - 2",2021-05-29 18:15:00,Olympic Safi,Maghreb Fès,Maghreb Fès,Olympic Safi,https://cdn5.wyscout.com/photos/team/public/2313_120x120.png,https://cdn5.wyscout.com/photos/team/public/2302_120x120.png
2775578,T. Gourar,,,,185922,16173,16180,"Ittihad Tanger - Raja Casablanca, 1 - 1",2018-11-07 17:00:00,,,Ittihad Tanger,Raja Casablanca,https://cdn5.wyscout.com/photos/team/public/g3466_120x120.png,https://cdn5.wyscout.com/photos/team/public/2298_120x120.png
5021684,N. El Jaafari,M. Jamlaoui,,,185923,16214,16171,"Raja Beni Mellal - Hassania Agadir, 1 - 3",2019-12-13 16:00:00,Hassania Agadir,Raja Beni Mellal,Raja Beni Mellal,Hassania Agadir,https://cdn5.wyscout.com/photos/team/public/2604_120x120.png,https://cdn5.wyscout.com/photos/team/public/2303_120x120.png
