season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,22,False,False,120605,16173,16170,552325.0,regular_foul,21,97
infraction,6,32,False,False,120605,16173,16170,268808.0,regular_foul,48,95
infraction,8,16,False,False,120605,16173,16170,552325.0,regular_foul,43,94
infraction,9,46,False,False,120660,16170,16173,376349.0,regular_foul,94,57
infraction,13,10,False,False,120660,16170,16173,376349.0,regular_foul,87,63
infraction,14,19,False,False,249171,16173,16170,454730.0,regular_foul,32,41
infraction,19,8,False,False,552325,16170,16173,551961.0,regular_foul,72,29
infraction,20,58,False,False,214858,16170,16173,120605.0,regular_foul,55,12
infraction,25,0,False,False,567403,16173,16170,454730.0,regular_foul,56,2
infraction,31,23,True,False,356210,16173,16170,454730.0,regular_foul,36,25
infraction,32,24,False,False,551957,16170,16173,552495.0,regular_foul,70,98
infraction,43,8,False,False,120605,16173,16170,552325.0,regular_foul,54,94
infraction,44,23,False,False,552495,16173,16170,552325.0,regular_foul,52,83
infraction,47,22,False,False,356210,16173,16170,551957.0,regular_foul,60,35
infraction,50,36,True,False,214858,16170,16173,548251.0,regular_foul,20,17
infraction,53,8,False,False,552309,16170,16173,249171.0,regular_foul,70,29
infraction,55,47,False,False,356210,16173,16170,,hand_foul,87,12
infraction,63,31,False,False,120604,16173,16170,0.0,regular_foul,87,44
infraction,64,23,True,False,548251,16173,16170,,protest_foul,77,95
infraction,64,55,False,False,552495,16173,16170,552325.0,regular_foul,54,90
offside,65,15,,,293083,16170,16173,,,88,24
infraction,65,53,False,False,120660,16170,16173,548251.0,regular_foul,22,1
infraction,67,17,False,False,120604,16173,16170,120660.0,regular_foul,93,43
infraction,68,43,False,False,489223,16170,16173,120665.0,regular_foul,6,92
infraction,70,44,False,False,419243,16173,16170,120660.0,regular_foul,71,54
infraction,73,54,False,False,552325,16170,16173,567403.0,regular_foul,67,68
infraction,78,10,False,False,293083,16170,16173,166714.0,regular_foul,63,4
infraction,79,8,False,False,120665,16173,16170,552318.0,regular_foul,67,19
infraction,80,16,False,False,567403,16173,16170,552325.0,regular_foul,35,8
infraction,86,15,False,False,552318,16170,16173,120665.0,regular_foul,65,26
infraction,87,18,False,False,567403,16173,16170,552325.0,regular_foul,53,23
infraction,88,5,False,False,268808,16170,16173,120665.0,regular_foul,45,23
infraction,92,22,False,False,518760,16170,16173,552418.0,regular_foul,63,50
