season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,45,False,False,552254,16196,16185,257473.0,regular_foul,40,19
infraction,2,41,False,False,552553,16185,16196,552256.0,regular_foul,34,6
offside,3,58,,,552549,16185,16196,,,77,82
infraction,4,19,False,False,507387,16196,16185,274798.0,regular_foul,67,36
infraction,7,36,False,False,573830,16185,16196,552255.0,regular_foul,45,95
infraction,9,15,False,False,489224,16196,16185,25509.0,regular_foul,28,32
infraction,10,45,False,False,573830,16185,16196,489224.0,regular_foul,90,51
infraction,11,16,False,False,552544,16185,16196,489226.0,regular_foul,64,8
infraction,14,22,False,False,573830,16185,16196,215407.0,regular_foul,30,77
infraction,15,39,False,False,552547,16185,16196,552256.0,regular_foul,29,78
infraction,21,21,True,False,552254,16196,16185,552547.0,regular_foul,40,27
infraction,25,32,False,False,0,16196,16185,573830.0,regular_foul,62,50
infraction,29,45,False,False,552553,16185,16196,489226.0,regular_foul,41,24
infraction,36,5,False,False,552255,16196,16185,552549.0,regular_foul,66,55
infraction,39,58,False,False,552549,16185,16196,489224.0,regular_foul,77,6
offside,41,25,,,552549,16185,16196,,,71,81
infraction,43,37,False,False,477568,16196,16185,552549.0,regular_foul,62,13
offside,44,44,,,552549,16185,16196,,,76,46
infraction,46,25,False,False,552549,16185,16196,552255.0,regular_foul,81,88
infraction,46,10,False,False,274798,16185,16196,507387.0,regular_foul,40,27
offside,46,17,,,135691,16196,16185,,,95,60
infraction,47,46,False,False,552547,16185,16196,507387.0,regular_foul,52,63
infraction,49,21,False,False,552553,16185,16196,489224.0,regular_foul,95,3
offside,49,56,,,25509,16185,16196,,,77,69
infraction,50,58,False,False,552547,16185,16196,552255.0,regular_foul,46,94
infraction,52,27,False,False,145601,16185,16196,552256.0,regular_foul,53,92
infraction,52,52,False,False,257473,16185,16196,252624.0,regular_foul,38,29
infraction,55,32,False,False,145601,16185,16196,489224.0,regular_foul,97,93
infraction,57,55,False,False,215407,16196,16185,369039.0,regular_foul,92,55
infraction,59,59,False,False,552255,16196,16185,573830.0,regular_foul,76,57
infraction,61,53,False,False,552553,16185,16196,489226.0,regular_foul,61,11
infraction,65,15,False,False,489224,16196,16185,356220.0,regular_foul,4,92
infraction,68,38,True,False,552255,16196,16185,257473.0,regular_foul,44,10
infraction,70,33,False,False,552547,16185,16196,252624.0,regular_foul,69,22
infraction,74,28,False,False,489224,16196,16185,356220.0,regular_foul,34,48
infraction,75,28,False,False,257473,16185,16196,552255.0,regular_foul,64,97
infraction,75,58,False,False,552254,16196,16185,257473.0,regular_foul,34,60
infraction,82,1,False,False,573830,16185,16196,552256.0,regular_foul,18,95
infraction,87,11,False,False,477568,16196,16185,356220.0,regular_foul,2,86
infraction,89,55,False,False,583512,16196,16185,552553.0,regular_foul,82,90
