season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,26,False,False,646267,16173,16184,552270.0,regular_foul,26,53
offside,5,57,,,551961,16173,16184,,,81,30
infraction,6,51,False,False,454730,16184,16173,551955.0,regular_foul,73,86
infraction,9,12,False,False,552495,16173,16184,518760.0,regular_foul,64,92
infraction,11,54,False,False,646267,16173,16184,454730.0,regular_foul,8,94
infraction,13,50,True,False,552495,16173,16184,518760.0,regular_foul,27,63
infraction,19,24,False,False,551961,16173,16184,518760.0,regular_foul,59,93
infraction,22,26,False,False,557680,16184,16173,354251.0,regular_foul,30,61
offside,23,13,,,552432,16173,16184,,,90,64
infraction,24,2,False,False,552318,16184,16173,230860.0,regular_foul,51,56
infraction,29,2,False,False,551961,16173,16184,567976.0,regular_foul,93,46
offside,35,28,,,270308,16184,16173,,,91,41
infraction,43,34,False,False,551955,16173,16184,120665.0,regular_foul,35,7
offside,45,22,,,551961,16173,16184,,,68,48
infraction,47,0,False,False,551961,16173,16184,356211.0,regular_foul,74,71
infraction,48,0,False,True,120605,16184,16173,1012804.0,regular_foul,49,93
infraction,56,28,False,False,326318,16173,16184,518760.0,regular_foul,60,93
infraction,59,47,False,False,28346,16184,16173,552495.0,regular_foul,58,67
infraction,62,5,False,False,552318,16184,16173,,hand_foul,19,48
infraction,66,36,True,False,552318,16184,16173,,out_of_play_foul,21,43
infraction,66,42,True,False,230860,16173,16184,,out_of_play_foul,87,54
infraction,80,40,False,False,28346,16184,16173,,hand_foul,10,6
offside,81,55,,,270308,16184,16173,,,63,60
infraction,83,23,False,False,551955,16173,16184,629374.0,regular_foul,38,7
infraction,88,31,True,False,646267,16173,16184,419243.0,regular_foul,43,69
infraction,89,19,False,False,28346,16184,16173,680523.0,regular_foul,53,5
infraction,89,52,False,False,680523,16173,16184,518760.0,regular_foul,78,91
offside,90,25,,,419243,16184,16173,,,72,23
infraction,91,57,True,False,518760,16184,16173,552432.0,regular_foul,25,32
infraction,93,39,False,False,230860,16173,16184,0.0,regular_foul,82,77
infraction,94,27,True,False,567976,16184,16173,,time_lost_foul,17,12
