season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,3,26,False,False,437531,16196,16198,,hand_foul,58,17
infraction,7,22,False,False,772708,16198,16196,861086.0,regular_foul,41,74
infraction,11,14,False,False,693386,16198,16196,975178.0,regular_foul,99,76
offside,12,44,,,772708,16198,16196,,,79,88
infraction,13,28,False,False,975205,16196,16198,510241.0,regular_foul,72,12
infraction,17,13,False,False,713831,16198,16196,975205.0,regular_foul,33,28
infraction,19,13,False,False,975205,16196,16198,285591.0,regular_foul,44,19
infraction,20,25,False,False,598906,16198,16196,582228.0,regular_foul,99,49
offside,30,57,,,552431,16198,16196,,,77,78
infraction,31,51,False,False,975178,16196,16198,566470.0,regular_foul,22,28
infraction,38,0,False,False,630642,16196,16198,708914.0,regular_foul,59,21
infraction,43,28,False,False,975178,16196,16198,708914.0,regular_foul,89,42
infraction,43,58,False,False,975178,16196,16198,510241.0,regular_foul,25,6
offside,44,47,,,552431,16198,16196,,,61,19
infraction,45,33,False,False,861086,16196,16198,285591.0,regular_foul,55,84
offside,46,31,,,772708,16198,16196,,,95,49
infraction,48,20,False,False,974317,16198,16196,975203.0,regular_foul,48,5
infraction,50,32,False,False,598906,16198,16196,975178.0,regular_foul,87,81
infraction,52,8,False,False,837100,16196,16198,552431.0,regular_foul,41,78
offside,53,2,,,552431,16198,16196,,,95,52
infraction,53,31,False,False,861086,16196,16198,708914.0,regular_foul,81,74
infraction,55,58,False,False,510241,16198,16196,580539.0,regular_foul,85,75
infraction,60,0,False,False,693386,16198,16196,861086.0,regular_foul,79,49
infraction,64,17,False,False,580539,16196,16198,693386.0,regular_foul,61,54
infraction,67,10,False,False,693386,16198,16196,630642.0,regular_foul,44,73
offside,74,25,,,809609,16198,16196,,,92,54
infraction,78,26,False,False,552326,16196,16198,693386.0,regular_foul,27,90
infraction,79,51,False,False,975178,16196,16198,510241.0,regular_foul,53,31
infraction,84,4,False,False,713831,16198,16196,552441.0,regular_foul,44,61
