season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,3,False,False,501474,16180,16195,489668.0,regular_foul,35,13
infraction,2,48,False,False,489668,16195,16180,583608.0,regular_foul,66,6
infraction,6,37,False,False,543091,16180,16195,489668.0,regular_foul,55,51
offside,8,42,,,583624,16180,16195,,,72,17
infraction,10,1,False,False,285591,16195,16180,501474.0,regular_foul,58,51
infraction,13,19,False,False,543096,16195,16180,543091.0,regular_foul,64,22
infraction,16,44,False,False,134712,16180,16195,489668.0,regular_foul,56,45
infraction,17,23,False,False,689072,16180,16195,489668.0,regular_foul,57,5
infraction,19,55,True,False,489668,16195,16180,513824.0,regular_foul,68,95
offside,25,7,,,583624,16180,16195,,,75,76
offside,29,3,,,552660,16195,16180,,,69,89
infraction,34,15,False,False,552463,16195,16180,134712.0,regular_foul,28,74
infraction,35,36,False,False,583624,16180,16195,145594.0,regular_foul,96,44
infraction,38,19,False,False,583624,16180,16195,489224.0,regular_foul,94,40
infraction,43,19,False,False,285591,16195,16180,513824.0,regular_foul,66,95
infraction,43,49,False,False,68048,16195,16180,134712.0,regular_foul,37,6
infraction,45,30,False,True,489668,16195,16180,689072.0,regular_foul,61,75
infraction,53,16,False,False,501477,16180,16195,552463.0,regular_foul,70,20
infraction,58,53,True,False,689072,16180,16195,493006.0,regular_foul,51,9
infraction,60,5,False,False,583624,16180,16195,285591.0,regular_foul,60,9
infraction,61,33,False,False,493006,16195,16180,518759.0,regular_foul,47,76
infraction,65,6,False,False,285591,16195,16180,513824.0,regular_foul,59,49
infraction,68,16,False,False,609678,16195,16180,501474.0,regular_foul,40,78
infraction,70,39,False,False,437532,16180,16195,,hand_foul,76,79
infraction,72,43,True,False,518759,16180,16195,,hand_foul,4,10
offside,74,31,,,501477,16180,16195,,,83,6
infraction,79,31,True,False,437532,16180,16195,609678.0,regular_foul,44,45
infraction,85,51,False,False,573635,16195,16180,552271.0,regular_foul,60,67
infraction,87,26,False,False,552271,16180,16195,,hand_foul,35,34
infraction,88,2,False,False,285591,16195,16180,552271.0,regular_foul,54,46
infraction,92,0,False,False,573635,16195,16180,543091.0,regular_foul,70,87
infraction,92,45,False,False,552658,16180,16195,257472.0,regular_foul,87,84
