season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,3,False,False,707523,16170,16168,630068.0,regular_foul,70,55
offside,3,53,,,707523,16170,16168,,,77,19
infraction,6,11,False,False,599204,16168,16170,859033.0,regular_foul,80,72
infraction,11,20,False,False,687031,16168,16170,707523.0,regular_foul,92,52
infraction,14,56,False,False,728969,16168,16170,607942.0,regular_foul,69,27
offside,16,15,,,431015,16170,16168,,,82,12
infraction,16,37,False,False,859033,16170,16168,599204.0,regular_foul,29,6
infraction,17,25,False,False,599204,16168,16170,707517.0,regular_foul,98,88
offside,25,12,,,707523,16170,16168,,,67,38
infraction,26,37,False,False,709474,16170,16168,351866.0,regular_foul,62,36
infraction,28,40,False,False,552269,16168,16170,431015.0,regular_foul,54,64
infraction,31,8,False,False,630144,16168,16170,856751.0,regular_foul,43,14
infraction,38,4,False,False,859033,16170,16168,728969.0,regular_foul,38,25
infraction,40,59,False,False,351866,16168,16170,709474.0,regular_foul,12,95
offside,42,51,,,856751,16170,16168,,,91,87
offside,43,40,,,707523,16170,16168,,,91,46
infraction,45,6,False,False,552269,16168,16170,859033.0,regular_foul,55,22
infraction,48,36,False,False,859033,16170,16168,630068.0,regular_foul,59,30
infraction,49,8,False,False,552269,16168,16170,,hand_foul,35,31
infraction,53,41,True,False,552306,16168,16170,856751.0,regular_foul,58,26
infraction,61,6,False,False,630144,16168,16170,859033.0,regular_foul,36,17
infraction,64,24,True,False,501468,16170,16168,552539.0,regular_foul,11,88
infraction,75,11,False,False,0,16170,16168,0.0,regular_foul,74,69
infraction,75,50,False,False,599204,16168,16170,707517.0,regular_foul,96,74
offside,79,35,,,772888,16168,16170,,,75,47
infraction,84,47,False,False,903002,16170,16168,629253.0,regular_foul,38,5
offside,86,2,,,707523,16170,16168,,,74,30
infraction,86,45,False,False,630068,16168,16170,743915.0,regular_foul,57,88
infraction,88,12,False,False,629129,16170,16168,772888.0,regular_foul,55,6
infraction,88,25,True,False,629129,16170,16168,,protest_foul,40,18
infraction,93,40,False,False,772690,16170,16168,630144.0,regular_foul,28,93
infraction,94,36,False,False,772888,16168,16170,707517.0,regular_foul,76,73
infraction,95,21,False,False,552269,16168,16170,532185.0,regular_foul,37,59
infraction,99,56,False,False,599204,16168,16170,532185.0,regular_foul,38,76
