season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,3,0,False,False,552460,16180,16214,489225.0,regular_foul,32,96
infraction,4,26,False,False,408001,16214,16180,198122.0,regular_foul,62,4
infraction,5,43,False,False,442901,16180,16214,609678.0,regular_foul,44,36
infraction,9,45,False,False,609678,16214,16180,629016.0,regular_foul,66,88
infraction,13,41,False,False,489225,16214,16180,,hand_foul,75,12
infraction,15,8,False,False,629016,16180,16214,250179.0,regular_foul,95,14
infraction,16,5,False,False,609678,16214,16180,629016.0,regular_foul,62,43
infraction,20,28,False,False,495451,16214,16180,552460.0,regular_foul,33,11
infraction,22,2,False,False,609678,16214,16180,648602.0,regular_foul,19,5
infraction,29,3,False,False,552460,16180,16214,493006.0,regular_foul,38,58
infraction,30,25,False,False,629016,16180,16214,573635.0,regular_foul,23,23
infraction,34,40,False,False,489225,16214,16180,629016.0,regular_foul,92,38
infraction,36,55,False,False,495451,16214,16180,648602.0,regular_foul,64,4
infraction,37,32,False,False,250179,16214,16180,640442.0,regular_foul,53,99
infraction,38,36,False,False,493006,16214,16180,,hand_foul,75,93
infraction,40,27,False,False,640442,16180,16214,493006.0,regular_foul,56,45
infraction,42,40,False,False,632395,16180,16214,493006.0,regular_foul,21,3
infraction,45,48,False,False,609678,16214,16180,,hand_foul,65,70
infraction,50,42,False,False,489225,16214,16180,648602.0,regular_foul,45,6
infraction,53,24,False,False,489225,16214,16180,648602.0,regular_foul,94,8
infraction,53,56,False,False,198122,16180,16214,408001.0,regular_foul,73,80
infraction,55,0,False,False,609678,16214,16180,198122.0,regular_foul,58,13
offside,56,41,,,640442,16180,16214,,,74,12
infraction,58,45,False,False,609678,16214,16180,629016.0,regular_foul,69,54
offside,59,41,,,198122,16180,16214,,,70,80
infraction,61,9,False,False,648602,16180,16214,609678.0,regular_foul,47,73
infraction,62,4,False,False,639174,16180,16214,493006.0,regular_foul,17,71
infraction,67,51,False,False,567974,16214,16180,648602.0,regular_foul,65,4
infraction,68,23,False,False,285591,16214,16180,648602.0,regular_foul,48,6
penalty,69,14,False,False,648602,16180,16214,609678.0,regular_foul,12,66
infraction,73,20,False,False,648602,16180,16214,567974.0,regular_foul,20,80
infraction,76,46,False,False,375013,16214,16180,120628.0,regular_foul,67,59
infraction,77,51,False,False,495451,16214,16180,632398.0,regular_foul,96,22
infraction,78,1,False,False,567974,16214,16180,606753.0,regular_foul,53,2
penalty,78,43,False,False,408001,16214,16180,198122.0,regular_foul,8,53
infraction,82,24,True,False,375013,16214,16180,,protest_foul,9,53
infraction,84,38,False,False,606753,16180,16214,493006.0,regular_foul,36,97
infraction,87,27,False,False,648602,16180,16214,567974.0,regular_foul,21,97
infraction,89,43,False,False,567974,16214,16180,,hand_foul,81,91
infraction,90,55,True,False,648602,16180,16214,609680.0,regular_foul,31,84
