season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,1,False,False,543099,16196,16180,552545.0,regular_foul,54,18
infraction,3,13,False,False,220735,16196,16180,552545.0,regular_foul,60,6
infraction,4,36,False,False,573635,16196,16180,552547.0,regular_foul,73,34
infraction,5,23,False,False,552545,16180,16196,543099.0,regular_foul,68,90
infraction,5,54,False,False,375013,16196,16180,552549.0,regular_foul,36,11
offside,7,9,,,552544,16180,16196,,,71,8
infraction,9,10,False,False,573635,16196,16180,552549.0,regular_foul,61,23
infraction,10,42,False,False,145601,16180,16196,295922.0,regular_foul,46,95
infraction,14,9,False,False,145601,16180,16196,543099.0,regular_foul,85,71
offside,14,30,,,428474,16180,16196,,,64,23
infraction,14,55,False,False,25509,16180,16196,582282.0,regular_foul,47,55
infraction,16,7,False,False,573635,16196,16180,552545.0,regular_foul,68,74
infraction,17,33,False,False,247040,16180,16196,593632.0,regular_foul,82,43
infraction,18,13,False,False,145601,16180,16196,295922.0,regular_foul,41,75
infraction,18,15,True,False,145601,16180,16196,,protest_foul,39,75
infraction,20,37,True,False,582282,16196,16180,552549.0,regular_foul,32,56
offside,22,51,,,428474,16180,16196,,,74,7
infraction,23,17,False,False,25509,16180,16196,543099.0,regular_foul,67,69
infraction,25,12,False,False,552547,16180,16196,0.0,regular_foul,28,62
offside,27,20,,,428474,16180,16196,,,73,60
offside,30,27,,,247040,16180,16196,,,89,26
infraction,31,35,False,False,274798,16180,16196,543099.0,regular_foul,51,93
infraction,31,52,True,False,274798,16180,16196,,protest_foul,52,71
offside,33,13,,,220735,16196,16180,,,89,13
infraction,37,32,False,False,552545,16180,16196,543099.0,regular_foul,55,50
infraction,38,15,False,False,573635,16196,16180,145601.0,regular_foul,95,14
infraction,38,48,False,False,25509,16180,16196,582282.0,regular_foul,70,66
infraction,39,20,False,False,552549,16180,16196,573635.0,regular_foul,28,69
infraction,45,32,False,False,274798,16180,16196,552660.0,regular_foul,52,85
infraction,46,7,False,False,247040,16180,16196,295922.0,regular_foul,14,8
infraction,46,58,True,False,247040,16180,16196,,out_of_play_foul,13,10
infraction,45,30,False,False,220735,16196,16180,552549.0,regular_foul,18,6
infraction,46,44,False,False,573635,16196,16180,552545.0,regular_foul,56,46
offside,47,5,,,428474,16180,16196,,,86,31
infraction,48,1,False,False,582282,16196,16180,25509.0,regular_foul,65,29
infraction,52,5,False,False,145601,16180,16196,220735.0,regular_foul,62,95
infraction,53,44,False,False,220735,16196,16180,552547.0,regular_foul,13,6
offside,54,34,,,274798,16180,16196,,,96,49
infraction,56,14,False,False,573635,16196,16180,552544.0,regular_foul,63,66
infraction,63,42,False,False,543099,16196,16180,580058.0,regular_foul,80,66
infraction,67,16,False,False,145601,16180,16196,295922.0,regular_foul,59,97
infraction,67,37,False,False,428474,16180,16196,0.0,regular_foul,46,56
infraction,68,6,False,True,375013,16196,16180,552549.0,regular_foul,30,28
infraction,72,17,False,False,552547,16180,16196,295922.0,regular_foul,25,73
infraction,74,28,False,False,543099,16196,16180,257473.0,regular_foul,87,88
infraction,75,52,False,False,552547,16180,16196,559625.0,regular_foul,79,32
infraction,77,20,False,False,253310,16180,16196,593632.0,regular_foul,65,93
infraction,77,59,True,False,573635,16196,16180,,protest_foul,76,89
infraction,78,48,False,False,552545,16180,16196,573635.0,regular_foul,25,12
infraction,80,3,False,False,253310,16180,16196,593632.0,regular_foul,70,97
infraction,81,51,False,False,580058,16180,16196,552660.0,regular_foul,53,17
infraction,87,17,False,False,253310,16180,16196,593632.0,regular_foul,93,79
infraction,88,42,True,False,145594,16196,16180,,protest_foul,5,56
infraction,89,26,False,False,573830,16180,16196,,hand_foul,51,45
offside,92,56,,,428474,16180,16196,,,66,7
infraction,93,12,True,False,552547,16180,16196,,time_lost_foul,48,12
penalty,94,57,False,False,552545,16180,16196,,hand_foul,10,66
