season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,33,False,False,583512,16171,16198,552079.0,regular_foul,57,11
infraction,1,24,False,False,582223,16171,16198,632530.0,regular_foul,47,66
infraction,2,38,False,False,632530,16198,16171,582221.0,regular_foul,94,83
infraction,7,13,False,False,582217,16171,16198,632530.0,regular_foul,55,84
infraction,12,27,False,False,582217,16171,16198,632530.0,regular_foul,80,96
infraction,12,55,False,False,582221,16171,16198,566470.0,regular_foul,12,10
infraction,14,30,False,False,552283,16198,16171,582216.0,regular_foul,85,27
infraction,16,35,True,False,649053,16198,16171,582223.0,regular_foul,35,5
infraction,19,4,False,False,582218,16171,16198,552079.0,regular_foul,39,9
offside,20,22,,,566470,16198,16171,,,81,24
offside,22,16,,,552539,16171,16198,,,91,8
infraction,24,38,False,False,329901,16198,16171,552539.0,regular_foul,27,78
offside,25,22,,,582221,16171,16198,,,85,12
infraction,29,32,False,False,632530,16198,16171,430919.0,regular_foul,92,13
infraction,30,46,False,False,583512,16171,16198,629253.0,regular_foul,48,19
infraction,31,17,True,False,430919,16171,16198,566470.0,regular_foul,23,91
penalty,32,41,False,False,198334,16171,16198,,hand_foul,7,27
infraction,34,16,True,False,582223,16171,16198,,protest_foul,9,72
infraction,38,38,False,False,649053,16198,16171,249171.0,regular_foul,21,13
infraction,41,24,False,False,583512,16171,16198,329901.0,regular_foul,70,10
offside,41,29,,,566470,16198,16171,,,79,84
infraction,42,16,False,False,430919,16171,16198,632530.0,regular_foul,39,49
infraction,45,19,False,False,566470,16198,16171,430919.0,regular_foul,76,6
infraction,45,42,False,False,552079,16198,16171,552539.0,regular_foul,34,50
infraction,48,9,False,False,582223,16171,16198,566470.0,regular_foul,61,84
infraction,52,9,False,False,566470,16198,16171,582216.0,regular_foul,88,48
infraction,52,47,False,False,582217,16171,16198,,hand_foul,28,90
infraction,53,11,False,False,329901,16198,16171,582221.0,regular_foul,90,51
infraction,58,10,False,False,582218,16171,16198,552079.0,regular_foul,42,79
infraction,59,0,True,False,198334,16171,16198,632530.0,regular_foul,29,59
infraction,59,37,True,False,552283,16198,16171,,protest_foul,70,43
infraction,61,51,False,False,583512,16171,16198,629253.0,regular_foul,76,4
infraction,62,40,False,False,629253,16198,16171,583512.0,regular_foul,27,93
infraction,70,57,False,False,640091,16171,16198,552079.0,regular_foul,80,95
infraction,73,9,False,False,552676,16198,16171,582223.0,regular_foul,73,83
infraction,75,30,False,False,430919,16171,16198,552274.0,regular_foul,21,80
infraction,76,26,False,False,329901,16198,16171,582221.0,regular_foul,94,25
offside,78,12,,,566470,16198,16171,,,97,73
infraction,80,20,False,False,552283,16198,16171,630173.0,regular_foul,26,62
infraction,82,1,False,False,356215,16171,16198,552274.0,regular_foul,30,16
infraction,83,1,False,False,419243,16171,16198,552079.0,regular_foul,32,60
infraction,87,27,False,False,419243,16171,16198,552283.0,regular_foul,70,55
offside,90,7,,,419243,16171,16198,,,87,61
offside,92,0,,,640091,16171,16198,,,88,86
infraction,94,1,False,False,430919,16171,16198,552676.0,regular_foul,20,89
infraction,94,46,False,False,582218,16171,16198,580545.0,regular_foul,41,26
