season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,56,False,False,552549,16177,16173,580562.0,regular_foul,90,41
infraction,6,43,False,False,552306,16177,16173,447747.0,regular_foul,76,24
infraction,7,36,False,False,552306,16177,16173,0.0,regular_foul,58,15
infraction,8,39,False,False,772710,16173,16177,,hand_foul,58,37
infraction,8,49,False,False,772710,16173,16177,552549.0,regular_foul,47,37
infraction,9,51,False,False,582282,16173,16177,552306.0,regular_foul,47,67
infraction,11,24,False,False,772710,16173,16177,145604.0,regular_foul,34,15
infraction,12,41,False,False,551956,16173,16177,552306.0,regular_foul,47,67
infraction,24,15,False,False,707521,16173,16177,557680.0,regular_foul,61,5
infraction,25,26,False,False,582282,16173,16177,228967.0,regular_foul,36,76
infraction,27,6,False,False,228967,16177,16173,510241.0,regular_foul,87,6
infraction,28,56,False,False,228967,16177,16173,772710.0,regular_foul,60,10
infraction,33,19,False,False,582282,16173,16177,552549.0,regular_foul,62,66
infraction,35,24,True,False,707521,16173,16177,518760.0,regular_foul,53,20
infraction,39,36,False,False,145604,16177,16173,447747.0,regular_foul,27,27
infraction,45,17,False,False,447747,16173,16177,552318.0,regular_foul,66,63
infraction,45,24,True,False,447747,16173,16177,,out_of_play_foul,62,66
infraction,45,46,False,False,217887,16177,16173,580562.0,regular_foul,85,29
infraction,46,45,False,False,217887,16177,16173,772710.0,regular_foul,95,9
offside,45,31,,,270308,16177,16173,,,78,79
infraction,46,53,False,False,145604,16177,16173,653193.0,regular_foul,65,96
infraction,48,11,False,False,557680,16177,16173,582282.0,regular_foul,90,51
infraction,52,8,True,False,510241,16173,16177,518760.0,regular_foul,35,93
infraction,53,53,False,False,551956,16173,16177,120694.0,regular_foul,46,27
infraction,54,5,False,False,582282,16173,16177,552306.0,regular_foul,19,70
infraction,56,44,False,False,653193,16173,16177,229141.0,regular_foul,36,10
infraction,57,20,False,False,447747,16173,16177,270308.0,regular_foul,28,86
infraction,62,11,False,False,229141,16177,16173,680993.0,regular_foul,30,97
infraction,63,41,False,False,270308,16177,16173,510241.0,regular_foul,90,29
infraction,64,14,True,False,582282,16173,16177,217887.0,regular_foul,19,30
offside,66,4,,,217887,16177,16173,,,90,43
infraction,67,31,False,False,217887,16177,16173,772710.0,regular_foul,48,78
infraction,68,14,False,False,270308,16177,16173,580562.0,regular_foul,93,25
infraction,68,53,False,False,356211,16177,16173,707521.0,regular_foul,20,19
infraction,71,16,False,False,630620,16173,16177,552306.0,regular_foul,46,13
infraction,73,31,False,False,580562,16173,16177,552306.0,regular_foul,51,73
offside,79,27,,,680993,16173,16177,,,86,39
infraction,82,3,False,False,145604,16177,16173,772710.0,regular_foul,56,64
offside,83,45,,,120694,16177,16173,,,92,91
infraction,84,20,False,False,229141,16177,16173,772710.0,regular_foul,60,87
infraction,87,11,False,False,707521,16173,16177,557680.0,regular_foul,94,57
penalty,87,32,True,False,580562,16173,16177,552306.0,regular_foul,14,76
offside,93,38,,,707521,16173,16177,,,86,63
infraction,95,14,False,False,552306,16177,16173,772710.0,regular_foul,94,29
infraction,95,52,False,False,680993,16173,16177,518760.0,regular_foul,64,86
