season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,13,False,False,709283,16180,16179,552360.0,regular_foul,64,17
infraction,3,26,False,False,552676,16180,16179,,hand_foul,70,97
infraction,4,19,True,False,580058,16179,16180,552676.0,regular_foul,24,32
infraction,7,28,False,False,609678,16179,16180,709283.0,regular_foul,73,7
infraction,12,34,False,False,552676,16180,16179,583334.0,regular_foul,67,94
infraction,18,27,False,False,552418,16179,16180,,hand_foul,69,47
infraction,19,25,False,False,707530,16179,16180,552332.0,regular_foul,8,10
infraction,24,0,False,False,552332,16180,16179,,hand_foul,67,95
infraction,26,12,False,False,489672,16179,16180,599015.0,regular_foul,60,64
infraction,28,54,False,False,552676,16180,16179,552418.0,regular_foul,42,55
infraction,29,41,False,False,518555,16179,16180,709283.0,regular_foul,70,50
infraction,36,41,False,False,709283,16180,16179,609678.0,regular_foul,41,32
infraction,38,30,False,False,552418,16179,16180,709283.0,regular_foul,65,23
infraction,41,48,False,False,772719,16180,16179,707530.0,regular_foul,33,90
infraction,42,35,False,False,413594,16180,16179,489672.0,regular_foul,67,9
infraction,44,17,True,False,709283,16180,16179,716216.0,regular_foul,68,90
infraction,45,44,False,False,552676,16180,16179,609678.0,regular_foul,35,96
infraction,46,29,False,False,716216,16179,16180,552676.0,regular_foul,29,13
infraction,46,53,True,False,716216,16179,16180,,out_of_play_foul,31,15
infraction,46,53,True,False,772719,16180,16179,,out_of_play_foul,70,85
infraction,47,29,False,False,714018,16180,16179,552360.0,regular_foul,56,6
infraction,47,59,False,False,552360,16179,16180,707537.0,regular_foul,64,93
infraction,52,53,False,False,609678,16179,16180,552313.0,regular_foul,97,48
infraction,57,51,False,False,772719,16180,16179,646102.0,regular_foul,71,85
infraction,59,23,False,False,609678,16179,16180,709283.0,regular_foul,66,79
infraction,62,14,True,False,707537,16180,16179,609678.0,regular_foul,20,4
infraction,74,12,True,False,583334,16179,16180,413594.0,regular_foul,31,87
infraction,80,53,False,False,646102,16179,16180,413594.0,regular_foul,63,58
infraction,82,37,False,False,632532,16180,16179,583334.0,regular_foul,66,27
infraction,82,54,False,False,552418,16179,16180,552332.0,regular_foul,76,36
infraction,92,19,False,False,709283,16180,16179,646102.0,regular_foul,29,34
infraction,95,57,False,False,295922,16179,16180,813078.0,regular_foul,51,27
penalty,97,30,False,False,716216,16179,16180,413594.0,regular_foul,11,31
