season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,4,51,False,False,772706,16183,22864,285595.0,regular_foul,7,11
offside,7,4,,,552259,16183,22864,,,73,22
infraction,12,59,False,False,294223,16183,22864,552273.0,regular_foul,53,48
infraction,17,19,False,False,501489,22864,16183,294223.0,regular_foul,52,26
infraction,32,7,False,False,543089,22864,16183,294223.0,regular_foul,28,76
infraction,36,58,False,False,590159,16183,22864,375020.0,regular_foul,10,9
infraction,45,8,False,False,375020,22864,16183,552259.0,regular_foul,56,19
infraction,47,9,False,False,377412,16183,22864,,hand_foul,83,8
infraction,48,48,False,False,552662,16183,22864,543089.0,regular_foul,93,10
infraction,50,0,False,False,552662,16183,22864,134712.0,regular_foul,30,18
infraction,63,31,True,False,377412,16183,22864,,protest_foul,62,53
offside,68,41,,,377412,16183,22864,,,92,40
infraction,70,10,False,False,552397,22864,16183,629115.0,regular_foul,12,9
infraction,73,27,True,False,552397,22864,16183,629115.0,regular_foul,27,13
infraction,74,39,False,False,295921,22864,16183,552510.0,regular_foul,51,76
infraction,77,3,False,False,772706,16183,22864,601917.0,regular_foul,53,14
infraction,79,37,False,False,552425,16183,22864,375020.0,regular_foul,35,45
infraction,83,16,False,False,371924,22864,16183,772709.0,regular_foul,72,76
infraction,85,49,False,False,399492,22864,16183,377412.0,regular_foul,65,41
offside,86,33,,,589850,16183,22864,,,78,38
offside,87,34,,,601917,22864,16183,,,95,52
infraction,88,12,False,False,399492,22864,16183,629115.0,regular_foul,29,64
infraction,91,17,True,False,501489,22864,16183,,late_card_foul,30,33
