season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,56,False,False,552273,16177,16183,715761.0,regular_foul,26,78
infraction,6,9,False,False,552273,16177,16183,580566.0,regular_foul,92,43
infraction,9,1,False,False,369398,16183,16177,375020.0,regular_foul,76,39
infraction,14,34,False,False,447746,16183,16177,375020.0,regular_foul,42,23
offside,17,3,,,413042,16177,16183,,,85,88
infraction,26,20,False,False,337041,16177,16183,715761.0,regular_foul,11,89
infraction,28,20,False,False,134712,16177,16183,447746.0,regular_foul,56,87
infraction,29,56,False,False,715761,16183,16177,375020.0,regular_foul,64,53
infraction,32,35,False,False,629406,16183,16177,733690.0,regular_foul,47,74
infraction,37,29,True,False,629406,16183,16177,413042.0,regular_foul,81,89
infraction,40,18,False,False,447746,16183,16177,,hand_foul,66,55
infraction,41,24,False,False,733690,16177,16183,480070.0,regular_foul,87,44
infraction,42,10,True,False,134712,16177,16183,507210.0,regular_foul,26,32
infraction,50,25,False,False,723808,16177,16183,715761.0,regular_foul,62,36
infraction,51,15,True,False,861527,16183,16177,629127.0,regular_foul,28,69
infraction,58,18,True,False,493004,16177,16183,715761.0,regular_foul,30,29
infraction,60,52,False,False,507210,16183,16177,375020.0,regular_foul,90,65
infraction,65,31,False,False,653169,16183,16177,375020.0,regular_foul,39,71
infraction,68,0,False,False,551952,16177,16183,552270.0,regular_foul,41,95
infraction,79,1,False,False,371924,16177,16183,485651.0,regular_foul,57,66
infraction,80,27,True,False,653169,16183,16177,493004.0,regular_foul,56,79
infraction,82,24,True,False,489225,16177,16183,861527.0,regular_foul,77,36
offside,89,47,,,489225,16177,16183,,,90,34
infraction,93,56,False,False,489225,16177,16183,,hand_foul,73,63
