season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
offside,0,38,,,552418,16173,16179,,,67,47
infraction,3,58,False,False,629406,16173,16179,217887.0,regular_foul,54,68
infraction,5,24,False,False,629406,16173,16179,489226.0,regular_foul,93,58
infraction,7,9,False,False,217887,16179,16173,709282.0,regular_foul,46,89
infraction,10,22,False,False,557680,16179,16173,552418.0,regular_foul,32,53
infraction,13,33,False,False,120605,16179,16173,,hand_foul,65,65
infraction,18,46,True,False,489226,16179,16173,285034.0,regular_foul,47,77
infraction,22,10,False,False,217887,16179,16173,709282.0,regular_foul,71,93
infraction,24,9,False,False,145604,16179,16173,552418.0,regular_foul,34,28
infraction,25,25,False,False,120605,16179,16173,285034.0,regular_foul,47,89
infraction,26,30,False,False,629406,16173,16179,217887.0,regular_foul,44,71
infraction,27,2,True,False,270308,16179,16173,,hand_foul,96,47
infraction,30,32,False,False,552255,16179,16173,680005.0,regular_foul,58,38
infraction,32,14,False,False,707546,16173,16179,557680.0,regular_foul,84,19
infraction,37,46,False,False,285034,16173,16179,,hand_foul,66,26
infraction,39,32,False,False,629406,16173,16179,217887.0,regular_foul,51,63
infraction,41,22,False,False,707537,16173,16179,120605.0,regular_foul,42,17
infraction,45,40,False,False,552418,16173,16179,270308.0,regular_foul,95,83
infraction,50,38,False,False,270308,16179,16173,629406.0,regular_foul,58,13
infraction,56,29,False,False,709282,16173,16179,552309.0,regular_foul,13,9
offside,57,54,,,270308,16179,16173,,,93,41
infraction,59,38,False,False,217887,16179,16173,709282.0,regular_foul,52,59
infraction,60,31,False,False,285034,16173,16179,489226.0,regular_foul,78,38
infraction,61,52,False,False,518760,16179,16173,41531.0,regular_foul,84,5
infraction,64,4,False,False,270308,16179,16173,285594.0,regular_foul,33,3
infraction,65,5,False,False,689065,16173,16179,552309.0,regular_foul,25,59
infraction,65,22,True,False,285594,16173,16179,,protest_foul,28,58
infraction,78,51,False,False,629406,16173,16179,217887.0,regular_foul,41,63
infraction,80,6,False,False,285594,16173,16179,489226.0,regular_foul,68,27
infraction,80,32,True,False,557680,16179,16173,,time_lost_foul,43,63
infraction,81,13,False,False,552418,16173,16179,120605.0,regular_foul,44,19
infraction,83,1,True,False,689065,16173,16179,518760.0,regular_foul,80,52
infraction,86,12,False,False,707537,16173,16179,217887.0,regular_foul,56,1
offside,87,27,,,552418,16173,16179,,,72,41
infraction,88,54,True,False,145604,16179,16173,285594.0,regular_foul,34,62
