season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,30,False,False,413434,16182,16179,0.0,regular_foul,76,90
offside,3,43,,,376855,16179,16182,,,96,64
infraction,4,16,False,False,627736,16179,16182,552676.0,regular_foul,66,24
offside,5,22,,,167102,16179,16182,,,82,30
infraction,6,12,False,False,0,16179,16182,413434.0,regular_foul,35,7
infraction,7,49,False,False,858408,16179,16182,552332.0,regular_foul,26,11
infraction,8,26,False,False,772719,16182,16179,551947.0,regular_foul,69,58
offside,10,36,,,572473,16182,16179,,,79,30
offside,12,4,,,714018,16182,16179,,,91,61
infraction,12,42,False,False,0,16179,16182,772871.0,regular_foul,74,81
infraction,13,5,False,False,856738,16179,16182,707537.0,regular_foul,47,76
infraction,14,39,False,False,413594,16182,16179,583614.0,regular_foul,88,50
infraction,15,35,False,False,552676,16182,16179,583614.0,regular_foul,39,59
infraction,17,53,False,False,552676,16182,16179,627736.0,regular_foul,67,30
offside,18,16,,,572473,16182,16179,,,76,48
offside,19,39,,,572473,16182,16179,,,90,45
infraction,20,54,False,False,572473,16182,16179,737878.0,regular_foul,78,34
infraction,25,1,False,False,552676,16182,16179,551947.0,regular_foul,54,67
infraction,26,54,False,False,552676,16182,16179,,hand_foul,72,80
infraction,32,33,False,False,856738,16179,16182,413594.0,regular_foul,33,82
offside,33,39,,,772719,16182,16179,,,90,10
infraction,35,9,False,False,627736,16179,16182,413594.0,regular_foul,97,61
infraction,35,51,False,False,552676,16182,16179,627736.0,regular_foul,42,73
penalty,36,29,False,False,772719,16182,16179,167102.0,regular_foul,11,45
offside,39,42,,,376855,16179,16182,,,54,37
offside,40,26,,,167102,16179,16182,,,85,31
infraction,40,41,False,False,858408,16179,16182,552676.0,regular_foul,45,44
infraction,44,27,True,False,708915,16179,16182,,hand_foul,22,65
offside,46,13,,,572473,16182,16179,,,88,56
infraction,48,41,False,False,167102,16179,16182,856756.0,regular_foul,76,69
infraction,56,20,False,False,376855,16179,16182,856756.0,regular_foul,69,83
infraction,56,44,False,False,552676,16182,16179,,hand_foul,67,67
infraction,58,15,False,False,0,16179,16182,716221.0,regular_foul,57,12
infraction,66,43,False,False,627736,16179,16182,709283.0,regular_foul,63,39
offside,67,10,,,599015,16182,16179,,,93,28
infraction,68,55,False,False,856738,16179,16182,856756.0,regular_foul,64,75
infraction,71,32,False,False,552414,16182,16179,627736.0,regular_foul,61,70
infraction,72,18,False,True,708915,16179,16182,709283.0,regular_foul,37,9
infraction,75,51,False,False,376855,16179,16182,772871.0,regular_foul,90,17
infraction,77,32,False,False,583614,16179,16182,813078.0,regular_foul,56,4
infraction,80,16,False,False,599015,16182,16179,856742.0,regular_foul,94,50
offside,84,0,,,599015,16182,16179,,,74,46
infraction,86,38,True,False,772719,16182,16179,858408.0,regular_foul,62,84
infraction,87,56,False,False,772719,16182,16179,367929.0,regular_foul,39,87
offside,89,11,,,552414,16182,16179,,,79,15
offside,91,46,,,858408,16179,16182,,,70,4
offside,93,11,,,716221,16182,16179,,,76,19
infraction,94,15,False,False,709283,16182,16179,518751.0,regular_foul,36,63
infraction,95,39,False,False,858409,16179,16182,714018.0,regular_foul,44,89
infraction,97,26,False,False,858409,16179,16182,772871.0,regular_foul,61,89
