season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,3,9,False,False,548251,16171,16170,649053.0,regular_foul,91,94
infraction,4,57,False,False,630144,16171,16170,552280.0,regular_foul,89,33
offside,10,42,,,629253,16170,16171,,,86,92
infraction,11,59,False,False,518764,16170,16171,568095.0,regular_foul,42,76
infraction,12,40,False,False,629253,16170,16171,,hand_foul,50,98
infraction,13,23,False,False,630144,16171,16170,629253.0,regular_foul,35,6
infraction,15,10,False,False,552539,16171,16170,765107.0,regular_foul,55,49
offside,16,12,,,599204,16171,16170,,,92,71
offside,17,23,,,566470,16170,16171,,,74,48
infraction,17,53,False,False,377412,16170,16171,511750.0,regular_foul,59,38
infraction,19,9,False,False,568095,16171,16170,202652.0,regular_foul,66,7
infraction,21,51,False,False,511750,16171,16170,518764.0,regular_foul,64,18
offside,24,7,,,568095,16171,16170,,,89,45
infraction,25,15,False,False,629253,16170,16171,630144.0,regular_foul,43,78
infraction,26,31,False,False,566470,16170,16171,351866.0,regular_foul,92,7
infraction,27,41,False,False,591353,16171,16170,377412.0,regular_foul,57,91
infraction,28,51,False,False,515731,16171,16170,566470.0,regular_foul,45,94
offside,29,34,,,649053,16170,16171,,,78,9
infraction,30,52,False,False,629258,16170,16171,630144.0,regular_foul,33,71
offside,35,30,,,629258,16170,16171,,,87,45
offside,37,51,,,629258,16170,16171,,,74,33
offside,40,39,,,566470,16170,16171,,,84,88
infraction,43,10,False,False,515731,16171,16170,649053.0,regular_foul,30,96
infraction,51,48,False,False,518764,16170,16171,548251.0,regular_foul,55,17
infraction,54,10,False,False,566470,16170,16171,351866.0,regular_foul,90,30
infraction,54,28,True,False,518764,16170,16171,,late_card_foul,59,68
infraction,56,28,False,False,765107,16170,16171,511750.0,regular_foul,64,70
infraction,57,18,False,False,629260,16171,16170,552280.0,regular_foul,66,81
infraction,59,12,True,False,511750,16171,16170,566470.0,regular_foul,39,54
infraction,63,43,False,False,351866,16171,16170,649053.0,regular_foul,21,93
offside,65,26,,,202652,16170,16171,,,67,52
infraction,65,46,False,False,0,16171,16170,0.0,regular_foul,77,39
infraction,66,21,False,False,566470,16170,16171,351866.0,regular_foul,85,8
offside,68,21,,,629260,16171,16170,,,82,63
infraction,69,30,False,False,566470,16170,16171,,hand_foul,78,86
offside,70,4,,,629258,16170,16171,,,61,63
infraction,71,45,True,False,552280,16170,16171,599204.0,regular_foul,29,60
infraction,73,52,True,False,351866,16171,16170,566470.0,regular_foul,8,13
infraction,76,0,False,False,590159,16170,16171,552543.0,regular_foul,95,52
infraction,76,37,False,False,202652,16170,16171,552539.0,regular_foul,37,94
infraction,77,27,False,False,629258,16170,16171,630144.0,regular_foul,73,69
infraction,79,4,True,False,580541,16170,16171,630144.0,regular_foul,33,70
infraction,83,29,False,False,566470,16170,16171,351866.0,regular_foul,59,33
infraction,89,31,False,False,580541,16170,16171,351866.0,regular_foul,39,15
infraction,91,12,False,False,599204,16171,16170,552280.0,regular_foul,75,44
infraction,93,50,False,False,599204,16171,16170,580541.0,regular_foul,65,31
