season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,24,False,False,582282,16173,16171,629139.0,regular_foul,29,62
infraction,8,14,False,False,120654,16173,16171,629139.0,regular_foul,25,41
offside,11,14,,,629139,16171,16173,,,75,25
infraction,17,35,False,False,580608,16171,16173,758344.0,regular_foul,26,16
offside,19,57,,,431015,16171,16173,,,75,11
infraction,21,24,False,False,629374,16171,16173,28346.0,regular_foul,54,22
offside,35,59,,,772748,16173,16171,,,79,47
infraction,37,17,False,False,758344,16173,16171,,hand_foul,39,92
infraction,39,12,False,False,515731,16173,16171,580608.0,regular_foul,59,66
infraction,44,9,True,False,120654,16173,16171,,late_card_foul,35,44
infraction,47,12,False,False,629453,16173,16171,930527.0,regular_foul,45,44
infraction,53,29,True,False,812812,16173,16171,629139.0,regular_foul,62,88
infraction,59,39,False,False,629139,16171,16173,120654.0,regular_foul,89,38
infraction,61,50,False,False,629453,16173,16171,629139.0,regular_foul,66,35
infraction,62,54,False,False,28346,16173,16171,596084.0,regular_foul,48,22
infraction,63,49,True,False,285589,16171,16173,758344.0,regular_foul,52,66
infraction,74,3,False,False,772744,16173,16171,630643.0,regular_foul,31,9
infraction,80,33,False,False,28346,16173,16171,629374.0,regular_foul,46,47
infraction,87,18,False,False,630188,16171,16173,,hand_foul,82,41
infraction,92,22,True,False,582219,16171,16173,772744.0,regular_foul,7,88
infraction,95,29,False,False,582219,16171,16173,856775.0,regular_foul,30,80
