season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,6,15,False,False,120662,16175,16180,552326.0,regular_foul,31,57
infraction,7,54,False,False,356216,16175,16180,25828.0,regular_foul,70,96
infraction,9,19,False,False,26199,16175,16180,375015.0,regular_foul,34,4
infraction,13,28,False,False,120604,16175,16180,198122.0,regular_foul,49,77
offside,19,16,,,552324,16180,16175,,,60,64
infraction,19,46,True,False,25828,16180,16175,295924.0,regular_foul,30,53
infraction,21,33,False,False,552463,16175,16180,375015.0,regular_foul,38,10
infraction,22,12,False,False,25828,16180,16175,26199.0,regular_foul,63,49
infraction,27,5,False,False,375015,16180,16175,356216.0,regular_foul,47,23
infraction,28,19,False,False,26308,16180,16175,295922.0,regular_foul,22,6
offside,31,20,,,552324,16180,16175,,,73,4
infraction,31,45,False,False,552332,16180,16175,250180.0,regular_foul,21,88
infraction,34,46,False,False,250180,16175,16180,,hand_foul,73,34
infraction,39,33,False,False,120604,16175,16180,370850.0,regular_foul,91,53
infraction,43,36,False,False,375015,16180,16175,26199.0,regular_foul,36,72
infraction,44,20,False,False,26199,16175,16180,375015.0,regular_foul,68,39
infraction,45,37,False,False,356216,16175,16180,437525.0,regular_foul,70,28
infraction,55,38,False,False,437525,16180,16175,356216.0,regular_foul,58,82
infraction,60,55,False,False,26199,16175,16180,552324.0,regular_foul,41,71
infraction,62,45,False,False,437525,16180,16175,26199.0,regular_foul,26,87
infraction,63,36,False,False,198122,16180,16175,26199.0,regular_foul,58,90
infraction,64,38,False,False,295922,16175,16180,552324.0,regular_foul,36,89
infraction,68,18,False,False,25828,16180,16175,250180.0,regular_foul,58,56
infraction,70,3,False,False,120610,16175,16180,198122.0,regular_foul,39,21
infraction,72,21,False,False,375015,16180,16175,552463.0,regular_foul,99,92
infraction,74,4,False,False,26199,16175,16180,442895.0,regular_foul,37,88
infraction,74,37,False,False,25828,16180,16175,250180.0,regular_foul,39,88
offside,80,58,,,552660,16175,16180,,,95,29
infraction,90,20,False,False,553043,16175,16180,437526.0,regular_foul,58,10
infraction,91,1,False,False,198122,16180,16175,552463.0,regular_foul,94,69
offside,94,47,,,437526,16180,16175,,,89,81
