season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,22,False,False,980832,16173,60275,630188.0,regular_foul,42,3
infraction,4,35,False,False,980829,16173,60275,629139.0,regular_foul,60,68
infraction,5,54,False,False,975221,16173,60275,552460.0,regular_foul,27,11
infraction,11,28,False,False,629117,16173,60275,629139.0,regular_foul,25,11
infraction,13,32,True,False,672250,16173,60275,431015.0,regular_foul,43,88
infraction,17,39,False,False,975221,16173,60275,596084.0,regular_foul,32,54
infraction,20,11,True,False,980832,16173,60275,630188.0,regular_foul,26,28
infraction,27,31,False,False,980829,16173,60275,431015.0,regular_foul,60,61
infraction,32,36,False,False,980828,16173,60275,596084.0,regular_foul,46,51
infraction,36,11,False,False,600279,16173,60275,134712.0,regular_foul,39,87
infraction,40,46,False,False,134712,60275,16173,980828.0,regular_foul,53,50
infraction,46,33,False,True,672250,16173,60275,231684.0,regular_foul,29,82
infraction,48,3,False,False,707521,16173,60275,375010.0,regular_foul,90,38
infraction,53,31,False,False,629139,60275,16173,707521.0,regular_foul,47,8
offside,57,5,,,431015,60275,16173,,,91,41
offside,65,20,,,431015,60275,16173,,,87,29
infraction,70,2,True,False,134712,60275,16173,600279.0,regular_foul,65,78
infraction,75,52,True,False,285589,60275,16173,629117.0,regular_foul,40,91
infraction,84,53,False,False,630643,60275,16173,1038985.0,regular_foul,63,94
infraction,85,25,False,False,980829,16173,60275,630188.0,regular_foul,35,78
infraction,92,27,False,False,630643,60275,16173,629117.0,regular_foul,18,86
infraction,93,34,True,False,1038985,16173,60275,375010.0,regular_foul,86,68
