season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,5,31,False,False,580539,16168,60275,552378.0,regular_foul,21,77
infraction,7,5,False,False,708914,60275,16168,413035.0,regular_foul,62,97
offside,8,29,,,707520,60275,16168,,,70,23
infraction,11,19,False,False,552501,16168,60275,552378.0,regular_foul,68,5
infraction,11,54,False,False,552069,16168,60275,552378.0,regular_foul,22,10
infraction,12,42,False,False,552414,60275,16168,629139.0,regular_foul,70,92
infraction,13,35,False,False,707526,60275,16168,552501.0,regular_foul,8,96
infraction,16,30,False,False,366306,16168,60275,707518.0,regular_foul,61,9
infraction,17,8,False,False,552414,60275,16168,580539.0,regular_foul,38,16
infraction,21,4,False,False,707520,60275,16168,630621.0,regular_foul,98,71
infraction,21,56,False,False,552414,60275,16168,707766.0,regular_foul,43,43
infraction,22,29,True,False,707766,16168,60275,707525.0,regular_foul,37,87
infraction,23,39,False,False,707520,60275,16168,552069.0,regular_foul,79,81
infraction,25,50,False,False,552501,16168,60275,0.0,regular_foul,34,4
infraction,28,23,False,False,629139,16168,60275,707517.0,regular_foul,72,47
infraction,29,12,False,False,707518,60275,16168,630621.0,regular_foul,81,95
infraction,30,11,False,False,708914,60275,16168,413035.0,regular_foul,31,75
infraction,33,59,False,False,707517,60275,16168,413035.0,regular_foul,48,12
infraction,35,50,False,False,552414,60275,16168,0.0,regular_foul,54,66
infraction,37,36,False,False,552501,16168,60275,707520.0,regular_foul,66,5
infraction,42,0,False,False,552378,60275,16168,552069.0,regular_foul,47,83
offside,42,52,,,707526,60275,16168,,,73,56
infraction,44,11,True,False,218495,16168,60275,,out_of_play_foul,19,37
infraction,46,19,False,False,552378,60275,16168,580539.0,regular_foul,71,5
infraction,46,54,False,False,707525,60275,16168,551963.0,regular_foul,46,88
infraction,48,43,False,False,707518,60275,16168,366306.0,regular_foul,73,88
infraction,51,8,False,False,707520,60275,16168,552501.0,regular_foul,85,85
infraction,54,3,False,False,517799,60275,16168,707766.0,regular_foul,55,28
infraction,54,31,False,False,552069,16168,60275,519029.0,regular_foul,53,49
infraction,57,37,False,False,707517,60275,16168,629139.0,regular_foul,18,5
infraction,58,32,False,False,413035,16168,60275,707518.0,regular_foul,72,33
offside,58,47,,,413035,16168,60275,,,54,48
infraction,59,8,False,False,630621,16168,60275,707518.0,regular_foul,35,28
infraction,60,32,False,False,552378,60275,16168,218495.0,regular_foul,89,42
offside,62,0,,,413035,16168,60275,,,73,61
infraction,65,13,False,False,552378,60275,16168,559623.0,regular_foul,92,13
infraction,66,23,False,False,707517,60275,16168,709277.0,regular_foul,43,20
infraction,67,27,False,False,517799,60275,16168,709277.0,regular_foul,53,19
infraction,69,56,True,False,707526,60275,16168,559623.0,regular_foul,62,11
infraction,72,47,False,False,567403,60275,16168,552413.0,regular_foul,40,7
infraction,73,27,False,False,707526,60275,16168,707766.0,regular_foul,34,25
infraction,74,4,False,False,552413,16168,60275,707531.0,regular_foul,89,46
infraction,74,50,True,False,629139,16168,60275,,out_of_play_foul,28,50
infraction,77,7,False,False,519029,60275,16168,707766.0,regular_foul,49,50
infraction,77,36,False,False,708914,60275,16168,629139.0,regular_foul,25,56
infraction,84,39,False,False,707526,60275,16168,,hand_foul,50,39
infraction,90,12,False,False,709277,16168,60275,707531.0,regular_foul,86,51
infraction,91,46,False,False,567398,60275,16168,707766.0,regular_foul,56,34
infraction,93,2,False,False,707525,60275,16168,489681.0,regular_foul,60,5
