season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,5,19,False,False,28346,60275,16171,975221.0,regular_foul,39,33
infraction,5,56,False,False,28346,60275,16171,1016564.0,regular_foul,32,81
penalty,7,37,False,False,856697,60275,16171,,hand_foul,8,53
infraction,14,34,False,False,600279,16171,60275,772744.0,regular_foul,88,92
infraction,20,41,False,False,1016564,16171,60275,629107.0,regular_foul,86,46
infraction,25,42,False,False,589850,16171,60275,28346.0,regular_foul,43,80
offside,26,5,,,647807,60275,16171,,,79,29
infraction,28,18,False,False,600279,16171,60275,28346.0,regular_foul,32,49
offside,33,23,,,1016564,16171,60275,,,66,32
infraction,34,23,False,False,975301,16171,60275,772744.0,regular_foul,41,93
infraction,35,43,False,False,975152,16171,60275,,hand_foul,46,96
infraction,38,48,False,False,629117,16171,60275,758344.0,regular_foul,48,84
infraction,40,51,False,False,975152,16171,60275,0.0,regular_foul,63,68
infraction,41,23,False,False,600279,16171,60275,856697.0,regular_foul,38,7
infraction,45,34,False,False,707521,16171,60275,812812.0,regular_foul,58,95
infraction,48,30,False,False,1030246,16171,60275,856697.0,regular_foul,39,18
infraction,45,22,False,False,975221,16171,60275,28346.0,regular_foul,42,67
infraction,45,56,False,False,28346,60275,16171,257472.0,regular_foul,59,77
infraction,50,43,False,False,975221,16171,60275,28346.0,regular_foul,49,4
infraction,55,15,False,False,707521,16171,60275,120654.0,regular_foul,79,86
infraction,57,11,False,False,589850,16171,60275,772748.0,regular_foul,32,64
infraction,58,36,True,False,629117,16171,60275,758344.0,regular_foul,32,74
infraction,64,43,False,False,812812,60275,16171,707521.0,regular_foul,45,71
infraction,65,20,True,False,257472,16171,60275,,time_lost_foul,55,22
infraction,68,31,False,False,28346,60275,16171,257472.0,regular_foul,47,69
infraction,70,37,False,False,758343,60275,16171,331348.0,regular_foul,49,75
offside,72,9,,,629117,16171,60275,,,92,52
infraction,75,51,False,False,295922,16171,60275,772744.0,regular_foul,25,86
infraction,83,55,False,False,295922,16171,60275,582282.0,regular_foul,48,66
infraction,84,12,False,False,629453,60275,16171,331348.0,regular_foul,67,47
infraction,84,58,False,False,629117,16171,60275,582282.0,regular_foul,86,62
infraction,88,41,False,False,629117,16171,60275,772744.0,regular_foul,41,92
infraction,90,24,False,False,629117,16171,60275,28346.0,regular_foul,22,71
infraction,93,38,False,False,672250,16171,60275,772748.0,regular_foul,52,76
infraction,95,5,True,False,28346,60275,16171,975152.0,regular_foul,65,59
