season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,24,False,False,552337,16210,16173,508137.0,regular_foul,23,27
infraction,4,2,False,False,552325,16210,16173,551948.0,regular_foul,73,79
infraction,8,1,False,False,564540,16173,16210,552325.0,regular_foul,27,23
offside,8,50,,,552318,16210,16173,,,89,50
infraction,9,12,False,False,552322,16210,16173,551962.0,regular_foul,10,16
infraction,10,26,False,False,552325,16210,16173,356215.0,regular_foul,75,92
infraction,16,10,False,False,552331,16210,16173,356215.0,regular_foul,27,41
infraction,17,41,False,False,552337,16210,16173,508137.0,regular_foul,36,28
infraction,19,24,False,False,285591,16210,16173,551948.0,regular_foul,42,84
infraction,23,52,False,False,552325,16210,16173,120605.0,regular_foul,66,27
infraction,24,8,True,False,551957,16173,16210,285591.0,regular_foul,71,88
infraction,27,27,True,False,424147,16210,16173,285035.0,regular_foul,33,91
infraction,30,52,False,False,552325,16210,16173,564540.0,regular_foul,75,29
infraction,34,36,True,False,564540,16173,16210,552306.0,regular_foul,19,4
infraction,36,40,False,False,356215,16173,16210,,hand_foul,41,10
infraction,40,41,False,False,285591,16210,16173,551962.0,regular_foul,36,17
infraction,43,5,False,False,551957,16173,16210,285591.0,regular_foul,61,16
infraction,46,53,False,False,552325,16210,16173,564540.0,regular_foul,58,38
infraction,45,51,False,False,356218,16173,16210,552306.0,regular_foul,67,82
infraction,46,22,False,False,508137,16173,16210,552337.0,regular_foul,71,56
infraction,47,54,False,False,285591,16210,16173,356218.0,regular_foul,18,8
infraction,52,36,False,False,508137,16173,16210,552331.0,regular_foul,57,22
infraction,54,59,False,False,412634,16173,16210,552327.0,regular_foul,37,23
infraction,57,44,False,False,285591,16210,16173,,hand_foul,34,17
infraction,59,20,False,False,552318,16210,16173,285035.0,regular_foul,38,81
infraction,62,17,False,False,552325,16210,16173,412634.0,regular_foul,59,24
offside,62,54,,,552322,16210,16173,,,92,11
infraction,65,53,False,False,552331,16210,16173,551948.0,regular_foul,63,67
infraction,66,38,False,False,508137,16173,16210,285591.0,regular_foul,93,48
infraction,69,46,False,False,552327,16210,16173,120605.0,regular_foul,27,10
infraction,71,0,False,False,552318,16210,16173,356215.0,regular_foul,53,60
infraction,71,40,False,False,412634,16173,16210,552325.0,regular_foul,28,41
infraction,74,19,False,False,552325,16210,16173,356218.0,regular_foul,37,22
infraction,75,41,False,False,424147,16210,16173,551967.0,regular_foul,54,97
infraction,80,23,False,False,285035,16173,16210,285583.0,regular_foul,93,48
infraction,83,42,False,False,412634,16173,16210,552327.0,regular_foul,63,49
infraction,84,37,False,False,285591,16210,16173,508137.0,regular_foul,50,18
infraction,86,56,True,False,285591,16210,16173,551967.0,regular_foul,67,18
infraction,92,1,False,True,424147,16210,16173,564538.0,regular_foul,90,85
infraction,94,5,True,False,58896,16173,16210,552310.0,regular_foul,91,41
