season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,54,False,False,659995,16173,16184,431015.0,regular_foul,71,63
offside,5,53,,,276939,16173,16184,,,80,41
infraction,7,28,False,False,276939,16173,16184,,hand_foul,41,49
infraction,16,10,False,False,1012804,16173,16184,630643.0,regular_foul,10,18
infraction,18,13,False,False,596084,16184,16173,659995.0,regular_foul,42,49
infraction,21,34,False,False,629139,16184,16173,285586.0,regular_foul,69,89
infraction,23,55,False,False,629459,16173,16184,431015.0,regular_foul,8,89
infraction,31,7,False,False,1012804,16173,16184,596084.0,regular_foul,67,28
infraction,31,33,False,False,659995,16173,16184,596084.0,regular_foul,44,30
infraction,35,7,False,False,285586,16173,16184,431015.0,regular_foul,25,24
infraction,38,37,True,False,552259,16173,16184,,protest_foul,63,34
infraction,46,9,False,False,231684,16184,16173,856783.0,regular_foul,34,25
infraction,49,1,False,False,590749,16173,16184,630188.0,regular_foul,45,66
infraction,55,16,False,False,590749,16173,16184,630188.0,regular_foul,30,61
infraction,66,40,False,False,707766,16173,16184,630643.0,regular_foul,55,37
penalty,70,30,False,False,557680,16184,16173,,hand_foul,12,53
infraction,71,39,True,False,276939,16173,16184,,out_of_play_foul,89,40
infraction,71,52,True,False,629374,16184,16173,,out_of_play_foul,11,42
infraction,77,10,False,False,707766,16173,16184,596084.0,regular_foul,27,45
infraction,81,35,False,False,1012804,16173,16184,930527.0,regular_foul,24,28
infraction,85,14,True,False,231684,16184,16173,,out_of_play_foul,23,17
infraction,86,26,False,False,580595,16173,16184,718618.0,regular_foul,43,83
infraction,87,7,False,False,930527,16184,16173,707766.0,regular_foul,57,85
infraction,87,48,False,False,276939,16173,16184,856776.0,regular_foul,63,78
infraction,89,40,False,False,231684,16184,16173,,hand_foul,57,26
offside,92,20,,,630188,16184,16173,,,90,58
infraction,94,7,False,False,231684,16184,16173,580595.0,regular_foul,25,15
infraction,94,50,False,False,518762,16173,16184,395797.0,regular_foul,89,46
infraction,95,19,False,False,930527,16184,16173,629459.0,regular_foul,68,33
