season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,45,False,False,166714,16173,16184,552306.0,regular_foul,32,84
infraction,3,15,False,False,543096,16173,16184,120683.0,regular_foul,26,88
infraction,5,6,False,False,285591,16184,16173,295923.0,regular_foul,30,75
infraction,7,37,False,False,123122,16173,16184,424147.0,regular_foul,56,52
infraction,8,6,False,False,543096,16173,16184,552309.0,regular_foul,28,61
offside,10,23,,,120683,16184,16173,,,95,18
infraction,15,5,False,False,552360,16173,16184,,hand_foul,48,16
infraction,19,11,False,False,123122,16173,16184,552318.0,regular_foul,43,43
infraction,19,36,False,False,166714,16173,16184,552325.0,regular_foul,34,91
infraction,21,10,False,False,552348,16173,16184,120660.0,regular_foul,57,88
infraction,23,9,False,False,552348,16173,16184,120683.0,regular_foul,31,94
infraction,26,38,False,False,120683,16184,16173,356219.0,regular_foul,27,12
infraction,31,12,False,False,356219,16173,16184,552318.0,regular_foul,33,77
infraction,35,43,False,False,356219,16173,16184,552306.0,regular_foul,61,92
infraction,36,55,False,False,123122,16173,16184,424147.0,regular_foul,34,13
infraction,39,9,False,False,261933,16173,16184,552325.0,regular_foul,38,81
infraction,47,17,False,False,356210,16173,16184,424147.0,regular_foul,61,7
infraction,49,8,False,False,295923,16173,16184,552322.0,regular_foul,62,36
infraction,49,13,True,False,356210,16173,16184,,out_of_play_foul,46,32
infraction,50,57,False,False,120660,16184,16173,295923.0,regular_foul,69,37
infraction,53,55,False,False,559662,16173,16184,552325.0,regular_foul,24,38
infraction,58,32,False,False,552360,16173,16184,552309.0,regular_foul,26,81
infraction,62,7,False,False,552348,16173,16184,552310.0,regular_foul,56,32
infraction,62,12,True,False,552348,16173,16184,,out_of_play_foul,59,33
infraction,62,59,False,False,295923,16173,16184,,hand_foul,40,38
infraction,63,48,False,False,120683,16184,16173,166714.0,regular_foul,75,13
infraction,65,49,False,False,552309,16184,16173,552360.0,regular_foul,47,59
infraction,66,38,True,False,590749,16173,16184,,protest_foul,60,47
infraction,68,51,False,False,552348,16173,16184,285591.0,regular_foul,67,37
infraction,69,43,False,False,552325,16184,16173,356210.0,regular_foul,52,80
infraction,69,52,True,False,552325,16184,16173,,out_of_play_foul,53,85
infraction,73,10,False,False,552360,16173,16184,552327.0,regular_foul,44,95
infraction,74,2,False,False,552360,16173,16184,285591.0,regular_foul,65,56
infraction,83,15,False,False,590749,16173,16184,120660.0,regular_foul,89,44
infraction,84,43,False,False,552322,16184,16173,356210.0,regular_foul,10,91
infraction,86,41,False,False,543099,16173,16184,,hand_foul,71,11
infraction,87,9,False,False,559662,16173,16184,424147.0,regular_foul,24,31
infraction,88,30,False,False,120660,16184,16173,198334.0,regular_foul,57,4
infraction,89,12,False,False,552360,16173,16184,285591.0,regular_foul,64,29
infraction,89,36,False,False,285591,16184,16173,295923.0,regular_foul,51,79
infraction,90,40,False,False,285591,16184,16173,295923.0,regular_foul,25,42
offside,91,37,,,261933,16173,16184,,,93,42
infraction,92,18,False,False,356219,16173,16184,,hand_foul,56,91
