season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,10,False,False,518764,16168,16171,707530.0,regular_foul,27,92
infraction,2,9,False,False,649053,16168,16171,532185.0,regular_foul,58,58
infraction,6,34,False,False,409378,16171,16168,809609.0,regular_foul,29,93
offside,7,32,,,629258,16168,16171,,,98,91
infraction,8,15,False,False,629258,16168,16171,543097.0,regular_foul,58,87
infraction,10,42,False,False,630145,16168,16171,707530.0,regular_foul,46,88
infraction,16,27,False,False,707520,16171,16168,,hand_foul,62,89
infraction,17,25,False,False,772738,16168,16171,709474.0,regular_foul,46,80
infraction,18,19,False,False,772738,16168,16171,709474.0,regular_foul,38,51
infraction,18,36,False,False,580541,16168,16171,707520.0,regular_foul,39,28
infraction,19,6,False,False,493004,16171,16168,202652.0,regular_foul,89,57
infraction,20,13,False,False,772743,16168,16171,519029.0,regular_foul,59,67
infraction,24,10,False,False,707520,16171,16168,202652.0,regular_foul,96,83
offside,28,51,,,629258,16168,16171,,,87,46
infraction,29,35,False,False,532185,16171,16168,649053.0,regular_foul,66,74
infraction,30,35,False,False,630145,16168,16171,543097.0,regular_foul,40,96
infraction,31,38,False,False,649053,16168,16171,532185.0,regular_foul,91,34
infraction,34,33,False,False,772743,16168,16171,707530.0,regular_foul,37,81
offside,41,37,,,629258,16168,16171,,,74,55
infraction,46,14,False,False,517799,16171,16168,518764.0,regular_foul,29,29
infraction,46,46,False,False,202652,16168,16171,707520.0,regular_foul,3,7
infraction,47,37,False,False,707520,16171,16168,629107.0,regular_foul,95,47
offside,48,21,,,707530,16171,16168,,,84,15
infraction,50,4,False,False,532185,16171,16168,772745.0,regular_foul,45,88
infraction,50,39,False,False,713831,16171,16168,809609.0,regular_foul,33,84
infraction,51,51,False,False,532185,16171,16168,809609.0,regular_foul,11,85
infraction,62,7,False,False,519029,16171,16168,202652.0,regular_foul,88,92
infraction,70,41,False,False,493004,16171,16168,772743.0,regular_foul,93,41
infraction,76,2,False,False,629258,16168,16171,708914.0,regular_foul,95,26
infraction,78,7,False,False,809609,16168,16171,532185.0,regular_foul,74,30
infraction,79,7,False,False,409378,16171,16168,809609.0,regular_foul,54,73
offside,80,3,,,707520,16171,16168,,,77,62
infraction,80,35,True,False,649053,16168,16171,517799.0,regular_foul,54,67
infraction,82,45,True,False,707522,16171,16168,,time_lost_foul,4,44
infraction,84,46,True,False,707530,16171,16168,,time_lost_foul,41,94
infraction,85,40,False,False,519029,16171,16168,772745.0,regular_foul,47,91
infraction,87,51,False,False,772690,16171,16168,649053.0,regular_foul,85,92
infraction,90,46,True,False,708914,16171,16168,,out_of_play_foul,54,87
offside,92,6,,,772748,16168,16171,,,88,36
infraction,94,11,True,False,772690,16171,16168,,out_of_play_foul,12,46
