season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,57,False,False,772748,16184,16171,,hand_foul,44,11
infraction,6,45,False,False,856697,16184,16171,285589.0,regular_foul,42,8
infraction,9,16,False,False,772744,16184,16171,707766.0,regular_foul,61,48
infraction,13,38,False,False,344732,16184,16171,707766.0,regular_foul,86,63
infraction,17,55,True,False,630145,16184,16171,707766.0,regular_foul,42,6
infraction,18,46,False,False,285586,16171,16184,630145.0,regular_foul,79,19
infraction,23,2,False,False,647807,16184,16171,680523.0,regular_foul,75,72
infraction,28,13,False,False,558643,16184,16171,580577.0,regular_foul,20,86
infraction,34,9,False,False,285589,16171,16184,344732.0,regular_foul,32,54
infraction,35,31,False,True,630145,16184,16171,680523.0,regular_foul,82,89
infraction,43,46,False,False,285586,16171,16184,647807.0,regular_foul,43,19
penalty,46,23,False,False,285586,16171,16184,856697.0,regular_foul,7,25
infraction,47,7,False,False,707766,16171,16184,647807.0,regular_foul,29,13
infraction,49,9,False,False,285589,16171,16184,856697.0,regular_foul,47,75
infraction,52,21,True,False,652875,16171,16184,647807.0,regular_foul,37,31
infraction,54,47,True,False,647807,16184,16171,,simulation_foul,93,73
infraction,57,7,True,False,772744,16184,16171,,late_card_foul,27,24
offside,58,48,,,580577,16171,16184,,,92,52
infraction,61,56,False,False,558643,16184,16171,580577.0,regular_foul,47,75
offside,62,46,,,629989,16171,16184,,,74,22
infraction,63,42,False,False,285589,16171,16184,856697.0,regular_foul,52,24
infraction,66,15,False,False,551950,16171,16184,647807.0,regular_foul,67,97
infraction,67,20,False,False,551950,16171,16184,267055.0,regular_foul,89,92
infraction,70,55,False,False,285586,16171,16184,856697.0,regular_foul,76,3
infraction,74,23,True,False,267048,16184,16171,,time_lost_foul,41,24
infraction,75,34,True,False,856697,16184,16171,707766.0,regular_foul,32,49
infraction,77,5,True,False,285589,16171,16184,,protest_foul,59,58
infraction,80,57,False,False,772743,16184,16171,707766.0,regular_foul,58,54
infraction,81,21,False,False,772700,16171,16184,772744.0,regular_foul,94,59
infraction,89,37,False,False,652875,16171,16184,809611.0,regular_foul,28,57
offside,91,29,,,856783,16171,16184,,,77,3
infraction,92,32,False,False,285589,16171,16184,772743.0,regular_foul,89,73
