season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,54,False,False,552535,16199,16196,559623.0,regular_foul,29,11
infraction,1,14,False,False,552424,16196,16199,247040.0,regular_foul,56,5
infraction,1,54,False,False,202654,16196,16199,552555.0,regular_foul,42,6
infraction,5,19,False,False,552544,16199,16196,552427.0,regular_foul,65,38
infraction,5,39,False,False,552535,16199,16196,145608.0,regular_foul,63,41
infraction,8,42,False,False,552535,16199,16196,559623.0,regular_foul,71,9
infraction,9,38,False,False,552424,16196,16199,552555.0,regular_foul,33,2
infraction,11,12,False,False,559623,16196,16199,552535.0,regular_foul,5,86
infraction,13,47,False,False,145601,16199,16196,431015.0,regular_foul,26,88
infraction,16,35,False,False,280094,16196,16199,552555.0,regular_foul,36,31
infraction,20,22,False,False,552555,16199,16196,552424.0,regular_foul,66,79
infraction,22,26,False,False,247040,16199,16196,280094.0,regular_foul,64,33
infraction,25,52,False,False,552546,16199,16196,552415.0,regular_foul,35,81
infraction,26,5,False,False,552546,16199,16196,772873.0,regular_foul,34,79
infraction,27,52,False,False,552424,16196,16199,257473.0,regular_foul,17,51
infraction,31,19,False,False,257473,16199,16196,431015.0,regular_foul,39,27
infraction,32,23,False,False,295917,16196,16199,,hand_foul,29,64
infraction,33,56,False,False,280094,16196,16199,552544.0,regular_foul,69,89
infraction,34,53,False,False,552544,16199,16196,431015.0,regular_foul,45,17
infraction,38,8,False,False,772873,16196,16199,257473.0,regular_foul,47,30
infraction,39,14,False,False,247040,16199,16196,552424.0,regular_foul,96,81
infraction,46,47,False,False,428474,16199,16196,295917.0,regular_foul,82,15
infraction,48,40,False,False,552427,16196,16199,552546.0,regular_foul,87,40
infraction,49,26,False,False,257473,16199,16196,552427.0,regular_foul,65,77
infraction,51,35,False,False,84097,16199,16196,552415.0,regular_foul,33,69
infraction,52,8,False,False,202654,16196,16199,552555.0,regular_foul,13,12
infraction,55,57,False,False,552546,16199,16196,552415.0,regular_foul,40,23
infraction,59,2,False,False,552429,16196,16199,145601.0,regular_foul,43,12
infraction,59,42,False,False,559623,16196,16199,,hand_foul,38,98
infraction,60,31,False,False,145601,16199,16196,552427.0,regular_foul,54,51
infraction,61,8,False,False,552535,16199,16196,552412.0,regular_foul,37,6
infraction,62,46,False,False,552547,16199,16196,280094.0,regular_foul,92,89
infraction,64,38,False,False,552412,16196,16199,,hand_foul,31,92
infraction,65,17,False,False,552544,16199,16196,772873.0,regular_foul,89,41
infraction,66,14,False,False,552559,16199,16196,552415.0,regular_foul,24,5
infraction,67,3,False,False,202654,16196,16199,428474.0,regular_foul,97,93
infraction,67,43,False,False,375065,16196,16199,552544.0,regular_foul,55,87
infraction,75,35,False,False,552547,16199,16196,280094.0,regular_foul,65,51
offside,76,18,,,428474,16199,16196,,,94,55
infraction,80,34,False,False,552546,16199,16196,552412.0,regular_foul,81,60
infraction,83,0,False,False,552427,16196,16199,552547.0,regular_foul,27,17
offside,83,25,,,552555,16199,16196,,,95,85
infraction,84,58,False,False,295917,16196,16199,552543.0,regular_foul,90,59
infraction,85,21,True,False,552543,16199,16196,,time_lost_foul,13,50
infraction,85,47,False,False,84097,16199,16196,552415.0,regular_foul,35,90
infraction,86,13,False,False,504865,16199,16196,,hand_foul,39,23
infraction,87,41,False,False,247040,16199,16196,552437.0,regular_foul,76,59
infraction,88,0,True,False,552547,16199,16196,552412.0,regular_foul,44,88
infraction,90,29,False,False,375065,16196,16199,552547.0,regular_foul,57,92
offside,91,0,,,552547,16199,16196,,,75,53
infraction,91,16,False,True,84097,16199,16196,552427.0,regular_foul,18,68
