season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,52,False,False,145598,16170,22864,552269.0,regular_foul,58,69
infraction,5,3,False,False,589850,16170,22864,552539.0,regular_foul,40,21
infraction,16,47,False,False,552269,22864,16170,551967.0,regular_foul,59,8
infraction,17,57,True,False,589850,16170,22864,294313.0,regular_foul,12,9
offside,25,36,,,567974,16170,22864,,,56,4
infraction,27,13,False,False,552539,22864,16170,412634.0,regular_foul,37,68
infraction,27,31,False,False,599204,22864,16170,551955.0,regular_foul,2,89
infraction,31,18,True,False,268808,16170,22864,552539.0,regular_foul,53,90
infraction,33,13,False,False,412634,16170,22864,599204.0,regular_foul,20,8
infraction,38,30,False,False,552539,22864,16170,145598.0,regular_foul,61,32
offside,39,12,,,268808,16170,22864,,,66,71
infraction,42,39,False,False,629244,22864,16170,551967.0,regular_foul,34,7
infraction,44,18,False,False,567974,16170,22864,680279.0,regular_foul,15,6
infraction,46,54,False,False,412634,16170,22864,294313.0,regular_foul,70,16
infraction,49,31,False,False,513823,16170,22864,552520.0,regular_foul,37,46
infraction,56,5,True,False,630143,22864,16170,567974.0,regular_foul,25,73
offside,58,23,,,599204,22864,16170,,,93,22
infraction,64,0,False,False,351866,22864,16170,551967.0,regular_foul,59,34
infraction,64,39,False,False,646115,16170,22864,294313.0,regular_foul,66,9
infraction,66,11,False,False,551973,22864,16170,551955.0,regular_foul,75,74
infraction,67,24,False,False,145598,16170,22864,629260.0,regular_foul,21,62
infraction,72,32,True,False,412634,16170,22864,,out_of_play_foul,57,61
offside,79,48,,,646115,16170,22864,,,79,6
infraction,81,8,False,False,145598,16170,22864,294313.0,regular_foul,76,31
infraction,81,21,False,False,551973,22864,16170,589850.0,regular_foul,76,78
infraction,84,43,False,False,629260,22864,16170,552510.0,regular_foul,67,26
infraction,88,33,True,False,513823,16170,22864,568095.0,regular_foul,21,68
infraction,90,44,False,False,551973,22864,16170,589850.0,regular_foul,89,53
infraction,91,14,False,False,680279,22864,16170,646115.0,regular_foul,39,81
offside,92,42,,,551967,16170,22864,,,79,83
infraction,92,56,True,False,551967,16170,22864,,out_of_play_foul,85,85
infraction,93,48,False,False,646115,16170,22864,437526.0,regular_foul,25,27
infraction,94,10,True,False,351866,22864,16170,551955.0,regular_foul,51,74
