season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,55,False,False,589850,60275,22864,694159.0,regular_foul,38,84
infraction,1,42,False,False,145598,60275,22864,629139.0,regular_foul,23,90
infraction,2,35,False,False,694159,22864,60275,551955.0,regular_foul,92,56
infraction,3,32,False,False,589850,60275,22864,694159.0,regular_foul,31,32
infraction,5,21,False,False,551955,60275,22864,694159.0,regular_foul,38,26
infraction,9,36,False,False,732426,60275,22864,559623.0,regular_foul,37,39
infraction,17,17,False,False,552518,22864,60275,732426.0,regular_foul,55,99
infraction,17,58,False,False,552259,60275,22864,552331.0,regular_foul,72,19
infraction,19,28,False,False,629139,22864,60275,513823.0,regular_foul,85,13
infraction,20,53,False,False,732426,60275,22864,489227.0,regular_foul,86,46
infraction,22,1,False,False,551955,60275,22864,552460.0,regular_foul,53,6
infraction,23,43,False,False,552425,60275,22864,629139.0,regular_foul,43,80
infraction,24,3,False,False,694159,22864,60275,,hand_foul,82,32
offside,25,41,,,732426,60275,22864,,,92,23
infraction,27,16,False,False,412634,60275,22864,552331.0,regular_foul,31,56
infraction,28,53,False,False,630620,22864,60275,552425.0,regular_foul,40,14
infraction,29,44,False,False,589850,60275,22864,630623.0,regular_foul,91,45
infraction,32,30,False,False,552425,60275,22864,629139.0,regular_foul,30,91
infraction,32,47,False,False,552331,22864,60275,,hand_foul,76,63
infraction,33,33,False,False,412634,60275,22864,552460.0,regular_foul,56,4
infraction,34,19,False,False,145598,60275,22864,629139.0,regular_foul,24,41
infraction,37,9,False,False,412634,60275,22864,407450.0,regular_foul,53,61
infraction,41,29,False,False,559623,22864,60275,552425.0,regular_foul,32,87
infraction,46,0,False,False,552425,60275,22864,559623.0,regular_foul,62,3
infraction,46,39,False,False,552460,22864,60275,552425.0,regular_foul,94,86
infraction,47,17,False,False,551955,60275,22864,552460.0,regular_foul,36,7
infraction,46,0,False,False,145886,60275,22864,489227.0,regular_foul,66,35
infraction,47,30,False,False,589850,60275,22864,694159.0,regular_foul,34,6
infraction,56,41,False,False,559623,22864,60275,552425.0,regular_foul,44,56
infraction,62,37,False,False,552460,22864,60275,551955.0,regular_foul,88,84
infraction,69,4,False,False,589850,60275,22864,552460.0,regular_foul,55,46
infraction,72,2,False,False,567974,60275,22864,407450.0,regular_foul,65,20
infraction,72,40,False,False,552460,22864,60275,552259.0,regular_foul,18,87
infraction,79,20,False,False,567974,60275,22864,552331.0,regular_foul,59,83
infraction,80,3,False,False,552460,22864,60275,,hand_foul,74,68
infraction,80,28,False,False,145598,60275,22864,629139.0,regular_foul,44,94
infraction,82,10,False,False,513823,60275,22864,630623.0,regular_foul,96,45
infraction,86,25,False,False,552331,22864,60275,145886.0,regular_foul,24,96
infraction,87,50,True,False,145886,60275,22864,,out_of_play_foul,66,11
infraction,95,7,False,False,589850,60275,22864,489227.0,regular_foul,34,53
infraction,95,41,True,False,257473,22864,60275,,out_of_play_foul,53,11
infraction,96,17,True,False,552425,60275,22864,,late_card_foul,45,82
infraction,97,12,False,False,512881,60275,22864,552331.0,regular_foul,58,28
infraction,97,35,False,False,729285,22864,60275,567974.0,regular_foul,63,28
