season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,47,False,False,552547,16198,16196,582222.0,regular_foul,59,76
infraction,1,5,False,False,552547,16198,16196,369398.0,regular_foul,34,96
infraction,7,5,False,False,582218,16196,16198,552547.0,regular_foul,29,36
infraction,7,48,False,False,274798,16198,16196,582216.0,regular_foul,95,42
infraction,9,55,False,False,356220,16198,16196,369398.0,regular_foul,76,96
infraction,10,27,False,False,551951,16196,16198,356220.0,regular_foul,51,9
infraction,12,48,False,False,582217,16196,16198,552547.0,regular_foul,69,5
offside,15,50,,,428474,16198,16196,,,79,59
infraction,17,55,False,False,437534,16196,16198,552535.0,regular_foul,81,87
infraction,18,28,False,False,0,16196,16198,0.0,regular_foul,40,73
infraction,20,51,False,False,428474,16198,16196,582231.0,regular_foul,53,58
infraction,21,12,True,False,582231,16196,16198,428474.0,regular_foul,46,57
offside,22,12,,,428474,16198,16196,,,60,22
infraction,23,53,False,False,582217,16196,16198,356220.0,regular_foul,21,27
infraction,27,10,False,False,582222,16196,16198,552547.0,regular_foul,60,44
infraction,29,2,False,False,552535,16198,16196,437534.0,regular_foul,62,13
infraction,29,12,False,False,247040,16198,16196,582219.0,regular_foul,67,6
infraction,29,26,False,False,552559,16198,16196,582225.0,regular_foul,32,42
infraction,33,14,False,False,356220,16198,16196,582217.0,regular_foul,44,83
infraction,37,43,False,False,552547,16198,16196,582217.0,regular_foul,67,93
infraction,38,38,False,False,274798,16198,16196,582225.0,regular_foul,10,89
infraction,40,33,False,False,582219,16196,16198,552553.0,regular_foul,52,93
infraction,40,58,False,False,552553,16198,16196,,hand_foul,79,26
offside,41,24,,,356220,16198,16196,,,60,51
infraction,41,46,False,False,356220,16198,16196,582231.0,regular_foul,88,20
infraction,44,44,False,False,582223,16196,16198,552535.0,regular_foul,30,82
infraction,45,21,False,False,274798,16198,16196,551951.0,regular_foul,93,52
infraction,46,53,False,False,247040,16198,16196,582223.0,regular_foul,46,21
infraction,45,4,False,False,0,16196,16198,0.0,regular_foul,27,69
infraction,45,14,False,False,552553,16198,16196,,hand_foul,67,72
infraction,47,45,False,True,582231,16196,16198,552553.0,regular_foul,11,85
penalty,50,15,False,False,247040,16198,16196,,hand_foul,13,70
infraction,52,25,False,False,145601,16198,16196,582225.0,regular_foul,26,94
infraction,55,30,False,False,582222,16196,16198,552547.0,regular_foul,58,59
infraction,59,15,False,False,247040,16198,16196,582223.0,regular_foul,95,6
infraction,59,41,False,False,580058,16198,16196,582225.0,regular_foul,32,48
infraction,64,51,False,False,580058,16198,16196,437534.0,regular_foul,23,56
offside,65,8,,,0,16198,16196,,,79,13
infraction,65,26,True,False,582217,16196,16198,552547.0,regular_foul,72,31
offside,66,19,,,247040,16198,16196,,,80,34
infraction,66,46,True,False,552553,16198,16196,582220.0,regular_foul,59,3
infraction,68,19,False,False,582223,16196,16198,552547.0,regular_foul,61,64
infraction,69,9,False,False,552547,16198,16196,582223.0,regular_foul,75,26
offside,71,39,,,552549,16198,16196,,,79,11
infraction,72,7,False,False,582220,16196,16198,552535.0,regular_foul,41,95
infraction,75,45,False,False,552559,16198,16196,580570.0,regular_foul,39,23
infraction,77,21,False,False,428474,16198,16196,582223.0,regular_foul,46,59
offside,80,38,,,428474,16198,16196,,,52,32
infraction,81,44,False,True,582218,16196,16198,0.0,regular_foul,24,56
