season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,19,False,False,580595,16183,16184,375020.0,regular_foul,17,91
infraction,5,38,False,False,285595,16184,16183,356209.0,regular_foul,77,9
infraction,7,8,False,False,552254,16183,16184,375020.0,regular_foul,47,69
infraction,8,1,False,False,375020,16184,16183,230860.0,regular_foul,71,43
infraction,9,11,False,False,507210,16184,16183,580595.0,regular_foul,69,7
infraction,11,44,False,False,375020,16184,16183,356210.0,regular_foul,59,84
infraction,12,44,False,False,371924,16184,16183,356210.0,regular_foul,76,78
infraction,13,26,False,False,552273,16184,16183,552254.0,regular_foul,57,30
infraction,13,46,False,False,552273,16184,16183,580595.0,regular_foul,34,27
offside,15,51,,,430926,16183,16184,,,68,58
infraction,16,18,False,False,552254,16183,16184,552273.0,regular_foul,70,61
infraction,17,23,False,False,552360,16183,16184,371924.0,regular_foul,1,11
infraction,20,46,False,False,430926,16183,16184,,hand_foul,82,7
infraction,21,55,False,False,552273,16184,16183,230860.0,regular_foul,59,36
infraction,25,2,False,False,640008,16184,16183,430926.0,regular_foul,32,54
infraction,25,58,False,False,356209,16183,16184,285595.0,regular_foul,35,66
infraction,28,36,False,False,295921,16184,16183,580595.0,regular_foul,35,58
infraction,34,18,False,False,329634,16184,16183,646267.0,regular_foul,73,75
infraction,38,28,True,False,552254,16183,16184,285595.0,regular_foul,29,95
infraction,42,28,False,False,371924,16184,16183,646267.0,regular_foul,90,68
infraction,44,6,False,False,354251,16183,16184,552273.0,regular_foul,65,6
infraction,45,16,False,False,285595,16184,16183,166714.0,regular_foul,24,5
offside,50,53,,,285595,16184,16183,,,95,39
infraction,51,55,False,False,552254,16183,16184,552273.0,regular_foul,62,92
infraction,54,39,False,False,375020,16184,16183,552360.0,regular_foul,35,28
offside,54,55,,,552254,16183,16184,,,93,61
infraction,59,31,False,False,354251,16183,16184,551952.0,regular_foul,29,38
infraction,60,36,False,False,437530,16184,16183,646267.0,regular_foul,91,42
infraction,66,6,True,False,646267,16183,16184,285583.0,regular_foul,88,47
infraction,68,13,False,False,552273,16184,16183,580595.0,regular_foul,74,17
infraction,68,16,True,False,285595,16184,16183,,time_lost_foul,73,26
infraction,68,47,False,False,295921,16184,16183,552360.0,regular_foul,56,76
infraction,69,22,False,False,166714,16183,16184,,hand_foul,30,79
offside,69,35,,,371924,16184,16183,,,83,41
infraction,72,36,False,False,295921,16184,16183,580595.0,regular_foul,82,45
penalty,74,4,False,False,640008,16184,16183,,hand_foul,12,59
offside,82,38,,,371924,16184,16183,,,65,82
infraction,87,5,True,False,552273,16184,16183,600596.0,regular_foul,29,90
infraction,92,34,False,False,580595,16183,16184,507210.0,regular_foul,41,97
infraction,93,6,False,False,552273,16184,16183,580595.0,regular_foul,60,15
offside,93,55,,,295921,16184,16183,,,98,30
