season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,2,6,False,False,274806,22864,16210,552530.0,regular_foul,70,85
infraction,3,57,False,False,551967,22864,16210,552530.0,regular_foul,41,96
infraction,5,28,False,False,413594,16210,22864,551964.0,regular_foul,81,94
infraction,6,35,False,False,552519,16210,22864,0.0,regular_foul,30,26
infraction,9,16,False,False,552529,16210,22864,0.0,regular_foul,40,98
infraction,11,17,False,False,326319,16210,22864,551953.0,regular_foul,71,33
infraction,13,5,False,False,551962,22864,16210,552518.0,regular_foul,72,41
infraction,14,13,False,False,551967,22864,16210,552519.0,regular_foul,61,32
infraction,14,25,False,False,551964,22864,16210,552529.0,regular_foul,32,19
infraction,17,48,False,False,551956,22864,16210,552525.0,regular_foul,37,96
infraction,19,22,False,False,551967,22864,16210,552519.0,regular_foul,30,39
infraction,20,6,False,False,552518,16210,22864,551953.0,regular_foul,90,47
infraction,23,27,False,False,552481,16210,22864,551962.0,regular_foul,36,84
infraction,24,16,False,False,551957,22864,16210,552482.0,regular_foul,88,55
infraction,27,10,False,False,551975,22864,16210,552530.0,regular_foul,41,98
infraction,28,26,True,False,552510,16210,22864,551967.0,regular_foul,70,84
infraction,29,10,False,False,551962,22864,16210,552530.0,regular_foul,81,91
infraction,29,32,False,False,552481,16210,22864,145602.0,regular_foul,84,94
infraction,30,7,False,False,552481,16210,22864,551967.0,regular_foul,34,87
infraction,33,11,False,False,551956,22864,16210,552481.0,regular_foul,78,96
infraction,33,54,False,False,552482,16210,22864,551962.0,regular_foul,28,7
infraction,35,0,False,False,552525,16210,22864,551953.0,regular_foul,72,27
infraction,35,38,False,False,274806,22864,16210,326319.0,regular_foul,28,66
infraction,36,50,False,False,413594,16210,22864,551971.0,regular_foul,87,58
infraction,38,12,False,False,551962,22864,16210,552530.0,regular_foul,33,82
infraction,45,47,False,False,413594,16210,22864,551955.0,regular_foul,70,94
infraction,46,19,False,False,552529,16210,22864,,violent_foul,72,72
infraction,49,54,False,False,413594,16210,22864,551975.0,regular_foul,45,93
infraction,50,14,False,False,551962,22864,16210,552530.0,regular_foul,70,78
offside,51,47,,,326319,16210,22864,,,86,77
infraction,55,1,False,False,551964,22864,16210,552529.0,regular_foul,66,30
infraction,58,54,False,False,552504,16210,22864,551964.0,regular_foul,60,35
infraction,59,37,False,False,551964,22864,16210,552504.0,regular_foul,67,66
infraction,62,30,False,False,551955,22864,16210,326319.0,regular_foul,34,15
infraction,63,23,False,False,552525,16210,22864,551956.0,regular_foul,66,20
infraction,63,42,False,False,413594,16210,22864,551955.0,regular_foul,61,95
infraction,64,4,False,False,552510,16210,22864,551962.0,regular_foul,23,51
infraction,65,54,False,False,551953,22864,16210,552525.0,regular_foul,25,73
infraction,69,28,False,False,551955,22864,16210,413594.0,regular_foul,34,35
offside,70,57,,,551967,22864,16210,,,91,37
infraction,75,31,False,False,552504,16210,22864,551969.0,regular_foul,27,95
infraction,81,40,True,False,552481,16210,22864,551957.0,regular_foul,4,95
infraction,82,37,False,False,551969,22864,16210,0.0,regular_foul,95,33
infraction,87,53,False,False,413594,16210,22864,551955.0,regular_foul,79,95
infraction,88,15,False,False,552521,16210,22864,222643.0,regular_foul,35,73
infraction,88,30,True,False,552521,16210,22864,,time_lost_foul,33,75
offside,89,40,,,551957,22864,16210,,,91,65
infraction,89,50,True,False,551969,22864,16210,,protest_foul,92,67
infraction,90,12,False,False,552506,16210,22864,,hand_foul,60,49
infraction,92,2,True,False,552506,16210,22864,,simulation_foul,96,71
