season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,3,14,False,False,582219,16177,16198,630188.0,regular_foul,21,73
infraction,6,58,False,False,583512,16177,16198,375017.0,regular_foul,87,61
infraction,8,39,False,False,582222,16177,16198,564538.0,regular_foul,76,6
infraction,9,20,False,False,582222,16177,16198,240412.0,regular_foul,87,15
infraction,9,45,False,False,552325,16198,16177,,hand_foul,75,4
infraction,10,40,False,False,583512,16177,16198,375017.0,regular_foul,95,95
infraction,12,5,False,False,25828,16198,16177,552539.0,regular_foul,39,79
infraction,15,24,False,False,551949,16198,16177,582219.0,regular_foul,47,2
infraction,17,10,True,False,587452,16177,16198,552325.0,regular_foul,10,95
infraction,18,2,False,False,375017,16198,16177,582218.0,regular_foul,73,71
infraction,18,49,False,False,564538,16198,16177,552539.0,regular_foul,19,66
infraction,25,49,False,False,582223,16177,16198,240412.0,regular_foul,24,37
infraction,28,13,False,False,25828,16198,16177,582218.0,regular_foul,42,68
infraction,33,15,False,False,552325,16198,16177,552539.0,regular_foul,47,67
infraction,35,35,False,False,630188,16198,16177,582219.0,regular_foul,43,2
infraction,36,8,False,False,582223,16177,16198,25828.0,regular_foul,62,91
infraction,37,16,False,False,552325,16198,16177,582219.0,regular_foul,64,20
infraction,37,51,False,False,583512,16177,16198,552325.0,regular_foul,60,94
infraction,38,34,False,False,0,16177,16198,,hand_foul,65,8
infraction,39,51,False,False,375017,16198,16177,582220.0,regular_foul,37,6
infraction,42,53,False,False,552325,16198,16177,629126.0,regular_foul,77,21
infraction,44,16,False,False,430919,16177,16198,552325.0,regular_foul,25,10
infraction,45,57,True,False,583334,16198,16177,582223.0,regular_foul,26,80
infraction,49,19,False,False,375017,16198,16177,582220.0,regular_foul,27,14
infraction,51,51,False,False,25828,16198,16177,582223.0,regular_foul,37,95
infraction,53,58,False,False,430919,16177,16198,630188.0,regular_foul,38,17
infraction,55,8,False,False,551949,16198,16177,552539.0,regular_foul,56,84
infraction,61,16,False,False,0,16198,16177,0.0,regular_foul,45,14
infraction,61,31,False,False,582219,16177,16198,551956.0,regular_foul,72,85
infraction,63,33,False,False,583334,16198,16177,582222.0,regular_foul,37,85
infraction,63,48,False,False,630188,16198,16177,430919.0,regular_foul,70,77
infraction,66,25,False,False,25828,16198,16177,582223.0,regular_foul,43,52
infraction,69,43,False,False,552325,16198,16177,629126.0,regular_foul,65,74
infraction,70,20,False,False,120668,16177,16198,,hand_foul,87,53
infraction,71,17,True,False,583336,16198,16177,582219.0,regular_foul,63,26
infraction,72,17,False,False,419243,16177,16198,583334.0,regular_foul,91,40
offside,73,32,,,582220,16177,16198,,,70,82
infraction,73,46,True,False,582220,16177,16198,,out_of_play_foul,72,92
infraction,74,19,True,False,582223,16177,16198,,protest_foul,70,91
infraction,75,48,False,False,583334,16198,16177,120668.0,regular_foul,53,98
infraction,77,32,False,False,120668,16177,16198,,hand_foul,88,42
infraction,79,51,False,False,582219,16177,16198,630188.0,regular_foul,65,90
infraction,80,31,False,False,629126,16177,16198,583334.0,regular_foul,91,48
infraction,82,21,False,False,583334,16198,16177,582222.0,regular_foul,71,79
offside,82,39,,,582220,16177,16198,,,93,72
infraction,83,58,False,False,25828,16198,16177,582222.0,regular_foul,53,5
offside,84,34,,,419243,16177,16198,,,92,71
infraction,86,24,False,False,329629,16198,16177,120668.0,regular_foul,7,84
infraction,92,11,False,False,630188,16198,16177,582219.0,regular_foul,97,9
infraction,93,11,False,False,551961,16198,16177,582223.0,regular_foul,39,82
