season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,39,False,False,518762,60275,16184,600279.0,regular_foul,65,51
infraction,3,3,False,False,276939,60275,16184,707518.0,regular_foul,80,48
infraction,3,34,False,False,975221,16184,60275,0.0,regular_foul,37,62
offside,4,11,,,276939,60275,16184,,,88,40
infraction,5,24,False,False,590749,60275,16184,707521.0,regular_foul,65,91
infraction,10,13,False,False,856782,60275,16184,600279.0,regular_foul,61,60
infraction,11,27,False,False,1012804,60275,16184,975221.0,regular_foul,79,84
infraction,13,0,False,False,552259,60275,16184,707518.0,regular_foul,61,12
infraction,18,12,False,False,975221,16184,60275,659995.0,regular_foul,64,92
infraction,27,56,False,False,629459,60275,16184,600279.0,regular_foul,31,62
infraction,29,54,True,False,975152,16184,60275,1012804.0,regular_foul,21,77
infraction,36,20,False,False,707521,16184,60275,858749.0,regular_foul,46,32
infraction,40,38,False,False,707521,16184,60275,858749.0,regular_foul,77,91
infraction,41,50,False,False,590749,60275,16184,672250.0,regular_foul,96,57
infraction,42,31,False,False,629459,60275,16184,600279.0,regular_foul,54,75
offside,43,11,,,707521,16184,60275,,,78,32
infraction,45,4,False,False,590749,60275,16184,707521.0,regular_foul,43,76
infraction,45,40,False,False,975152,16184,60275,858749.0,regular_foul,94,51
infraction,55,40,False,False,707518,16184,60275,552259.0,regular_foul,68,84
infraction,56,12,False,False,672250,16184,60275,276939.0,regular_foul,38,64
infraction,58,10,False,False,858749,60275,16184,707521.0,regular_foul,38,21
infraction,59,46,False,False,975152,16184,60275,659995.0,regular_foul,71,66
infraction,64,22,False,False,975152,16184,60275,285586.0,regular_foul,40,80
infraction,68,4,False,False,295922,16184,60275,,hand_foul,85,66
infraction,68,52,False,False,580577,60275,16184,,hand_foul,95,75
infraction,69,24,False,False,1030246,16184,60275,707766.0,regular_foul,33,17
infraction,73,36,False,False,295922,16184,60275,552259.0,regular_foul,87,88
infraction,75,58,True,False,707518,16184,60275,552259.0,regular_foul,61,77
infraction,77,51,False,False,980829,16184,60275,707766.0,regular_foul,63,35
infraction,79,56,False,False,285586,60275,16184,295922.0,regular_foul,53,84
infraction,83,35,False,False,295922,16184,60275,285586.0,regular_foul,53,90
infraction,84,55,False,False,600279,16184,60275,,hand_foul,36,14
infraction,92,22,False,False,980829,16184,60275,707766.0,regular_foul,61,75
infraction,94,49,False,False,295922,16184,60275,541729.0,regular_foul,94,89
