season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,5,49,False,False,369398,16177,16198,510240.0,regular_foul,10,8
infraction,6,50,False,False,772710,16198,16177,658038.0,regular_foul,90,8
offside,8,35,,,658038,16177,16198,,,92,96
infraction,12,18,False,False,707828,16177,16198,552270.0,regular_foul,41,59
infraction,13,56,False,False,510241,16198,16177,552421.0,regular_foul,56,95
offside,16,13,,,800395,16198,16177,,,78,7
offside,19,37,,,552421,16177,16198,,,77,8
infraction,20,39,False,False,552421,16177,16198,510240.0,regular_foul,43,17
offside,25,43,,,583512,16177,16198,,,60,93
offside,26,7,,,800395,16198,16177,,,76,47
infraction,26,40,False,False,583512,16177,16198,582282.0,regular_foul,63,80
infraction,27,8,False,False,583512,16177,16198,580562.0,regular_foul,66,28
infraction,29,17,False,True,707691,16198,16177,583512.0,regular_foul,20,35
infraction,34,29,False,False,552271,16177,16198,582282.0,regular_foul,61,19
infraction,43,18,True,False,583512,16177,16198,772710.0,regular_foul,38,88
infraction,50,40,False,False,485651,16198,16177,552421.0,regular_foul,10,84
infraction,50,50,True,False,580566,16198,16177,,protest_foul,5,70
offside,53,4,,,510240,16198,16177,,,82,62
infraction,46,20,False,False,707828,16177,16198,551956.0,regular_foul,70,39
infraction,52,23,True,False,582219,16177,16198,,out_of_play_foul,40,6
infraction,54,5,False,False,583512,16177,16198,580562.0,regular_foul,87,87
infraction,54,38,False,False,811770,16177,16198,772710.0,regular_foul,32,70
infraction,64,16,True,False,582228,16177,16198,,time_lost_foul,11,58
offside,65,56,,,583512,16177,16198,,,56,57
infraction,66,5,True,False,552271,16177,16198,,out_of_play_foul,43,67
infraction,68,17,True,False,629014,16177,16198,510241.0,regular_foul,59,3
infraction,70,27,False,False,629014,16177,16198,552270.0,regular_foul,76,81
infraction,73,18,False,False,811770,16177,16198,772710.0,regular_foul,48,76
infraction,75,49,False,False,369398,16177,16198,510240.0,regular_foul,6,10
offside,77,47,,,629014,16177,16198,,,77,74
infraction,80,10,True,False,551956,16198,16177,552271.0,regular_foul,54,59
infraction,81,9,False,True,552271,16177,16198,582282.0,regular_foul,75,63
infraction,85,32,False,False,707828,16177,16198,447747.0,regular_foul,39,8
infraction,86,7,False,False,437531,16198,16177,632530.0,regular_foul,82,10
infraction,92,19,False,False,580562,16198,16177,552407.0,regular_foul,25,45
infraction,95,7,False,False,629014,16177,16198,510241.0,regular_foul,95,14
infraction,95,42,False,False,772852,16177,16198,510240.0,regular_foul,6,89
