season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,36,False,False,552273,16184,16183,858748.0,regular_foul,35,21
infraction,4,24,False,False,856782,16183,16184,518562.0,regular_foul,84,91
infraction,5,5,False,False,731578,16184,16183,659995.0,regular_foul,96,6
infraction,7,4,False,False,659995,16183,16184,607942.0,regular_foul,54,67
infraction,13,43,False,False,370474,16184,16183,,hand_foul,29,27
offside,14,23,,,858749,16183,16184,,,87,61
infraction,16,33,False,False,887936,16183,16184,863016.0,regular_foul,68,12
offside,18,19,,,863016,16184,16183,,,73,58
infraction,19,52,False,False,518762,16183,16184,518562.0,regular_foul,43,81
infraction,21,6,False,False,707766,16183,16184,,hand_foul,86,84
infraction,24,11,False,False,607942,16184,16183,887936.0,regular_foul,39,71
infraction,26,13,False,False,659995,16183,16184,607942.0,regular_foul,55,66
infraction,26,29,False,False,1047603,16184,16183,580595.0,regular_foul,58,85
infraction,28,53,False,False,887936,16183,16184,518562.0,regular_foul,62,92
infraction,29,46,False,False,507210,16184,16183,518762.0,regular_foul,19,16
infraction,37,29,False,False,518562,16184,16183,707766.0,regular_foul,73,4
infraction,39,1,True,False,887936,16183,16184,607942.0,regular_foul,40,49
infraction,41,34,False,False,1047603,16184,16183,0.0,regular_foul,51,86
infraction,43,1,False,False,786249,16183,16184,,hand_foul,34,21
infraction,44,14,False,False,659995,16183,16184,607942.0,regular_foul,73,78
infraction,46,21,False,False,863016,16184,16183,887936.0,regular_foul,57,95
offside,46,19,,,858749,16183,16184,,,93,36
infraction,54,16,False,False,1047603,16184,16183,858748.0,regular_foul,52,58
infraction,59,11,False,False,607942,16184,16183,858748.0,regular_foul,54,67
infraction,61,44,False,False,786249,16183,16184,607942.0,regular_foul,58,78
infraction,63,36,False,False,709283,16184,16183,580595.0,regular_foul,55,19
infraction,68,25,False,False,723808,16184,16183,518762.0,regular_foul,43,87
infraction,71,20,False,False,858749,16183,16184,607942.0,regular_foul,29,31
infraction,73,46,False,False,607942,16184,16183,1012804.0,regular_foul,43,33
infraction,76,51,False,False,856782,16183,16184,707517.0,regular_foul,18,85
infraction,80,14,False,False,786249,16183,16184,580566.0,regular_foul,88,40
infraction,83,55,False,False,723808,16184,16183,772737.0,regular_foul,94,57
offside,93,8,,,723808,16184,16183,,,94,58
