season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,25,False,False,543095,16176,16195,582223.0,regular_foul,67,17
infraction,2,56,False,False,489222,16176,16195,505109.0,regular_foul,73,63
penalty,5,35,False,False,739803,16195,16176,,hand_foul,6,40
infraction,9,34,False,False,582223,16195,16176,331348.0,regular_foul,75,2
infraction,20,33,False,False,638949,16176,16195,709273.0,regular_foul,94,18
infraction,24,4,False,False,582223,16195,16176,0.0,regular_foul,84,96
infraction,29,43,False,False,638949,16176,16195,507614.0,regular_foul,76,91
infraction,33,58,False,False,629244,16195,16176,489222.0,regular_foul,59,13
infraction,35,48,False,False,513823,16176,16195,694159.0,regular_foul,40,28
infraction,36,54,False,False,709273,16195,16176,543095.0,regular_foul,35,89
infraction,38,24,True,False,694159,16195,16176,513823.0,regular_foul,70,29
infraction,40,3,False,False,638949,16176,16195,489681.0,regular_foul,58,7
infraction,41,0,True,False,582223,16195,16176,517799.0,regular_foul,38,83
infraction,42,6,False,False,145610,16176,16195,714486.0,regular_foul,60,82
infraction,42,39,False,False,582223,16195,16176,517799.0,regular_foul,63,47
infraction,45,12,False,False,638949,16176,16195,714486.0,regular_foul,44,20
infraction,46,23,False,False,331348,16176,16195,505109.0,regular_foul,27,92
infraction,47,35,False,False,582223,16195,16176,638949.0,regular_foul,42,85
infraction,55,56,False,False,513823,16176,16195,694159.0,regular_foul,27,21
infraction,56,54,False,False,505109,16195,16176,,hand_foul,94,2
infraction,58,57,False,False,629244,16195,16176,543095.0,regular_foul,26,6
infraction,65,53,False,True,582223,16195,16176,489222.0,regular_foul,71,38
offside,67,39,,,543095,16176,16195,,,87,31
infraction,69,37,False,False,375017,16176,16195,,hand_foul,64,32
infraction,70,35,False,False,517799,16176,16195,714486.0,regular_foul,39,35
infraction,78,40,True,False,375017,16176,16195,505109.0,regular_foul,57,19
infraction,81,2,False,False,714486,16195,16176,772691.0,regular_foul,27,50
offside,88,19,,,583512,16195,16176,,,66,47
infraction,90,30,True,False,517799,16176,16195,583512.0,regular_foul,44,59
infraction,93,20,True,False,489226,16195,16176,366743.0,regular_foul,27,97
infraction,94,34,True,False,552535,16176,16195,489681.0,regular_foul,52,5
infraction,95,18,False,False,583512,16195,16176,513823.0,regular_foul,82,44
