season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,25,False,False,552079,16170,16202,551949.0,regular_foul,55,33
infraction,2,20,False,False,551963,16202,16170,552060.0,regular_foul,72,79
infraction,2,56,False,False,68048,16202,16170,552079.0,regular_foul,25,27
offside,5,26,,,419243,16202,16170,,,82,8
infraction,8,28,False,False,107030,16170,16202,437534.0,regular_foul,28,14
offside,13,10,,,552060,16170,16202,,,63,6
infraction,13,33,False,False,551963,16202,16170,229141.0,regular_foul,46,59
infraction,14,10,False,False,552079,16170,16202,,hand_foul,91,65
offside,18,26,,,419243,16202,16170,,,79,36
penalty,19,39,False,False,268808,16170,16202,437534.0,regular_foul,12,77
infraction,20,21,True,False,218495,16170,16202,,protest_foul,8,48
infraction,22,51,False,False,223,16170,16202,437534.0,regular_foul,35,97
infraction,24,7,False,False,551963,16202,16170,1717.0,regular_foul,59,59
infraction,24,37,False,False,437534,16202,16170,229141.0,regular_foul,33,9
offside,25,0,,,295918,16170,16202,,,89,47
infraction,27,31,False,False,268808,16170,16202,551949.0,regular_foul,52,25
infraction,27,56,True,False,552079,16170,16202,,time_lost_foul,46,33
offside,28,32,,,551950,16202,16170,,,79,2
infraction,31,2,False,False,437534,16202,16170,268808.0,regular_foul,74,81
infraction,31,44,False,False,551963,16202,16170,107030.0,regular_foul,45,66
offside,31,57,,,552079,16170,16202,,,79,26
infraction,34,41,False,False,223,16170,16202,437534.0,regular_foul,42,47
infraction,34,58,False,False,551963,16202,16170,107030.0,regular_foul,57,41
offside,36,27,,,552060,16170,16202,,,65,37
offside,40,56,,,419243,16202,16170,,,90,73
offside,42,14,,,229141,16170,16202,,,95,13
infraction,43,17,False,False,430902,16202,16170,552079.0,regular_foul,17,94
infraction,44,59,False,False,551952,16202,16170,268808.0,regular_foul,34,80
offside,45,56,,,552079,16170,16202,,,81,15
offside,47,3,,,548251,16202,16170,,,78,32
infraction,49,50,False,False,356209,16170,16202,548251.0,regular_foul,33,15
offside,50,3,,,419243,16202,16170,,,97,31
infraction,52,29,False,False,551949,16202,16170,552079.0,regular_foul,59,10
infraction,57,32,False,False,551950,16202,16170,,hand_foul,41,12
infraction,61,27,False,False,68048,16202,16170,552079.0,regular_foul,2,6
infraction,62,7,False,False,107030,16170,16202,551952.0,regular_foul,88,51
infraction,63,4,False,False,1717,16170,16202,,hand_foul,32,12
infraction,64,2,False,False,107030,16170,16202,551952.0,regular_foul,92,37
infraction,65,20,False,False,419243,16202,16170,,hand_foul,41,8
infraction,67,48,False,False,1717,16170,16202,551949.0,regular_foul,62,8
infraction,71,53,False,False,551963,16202,16170,229141.0,regular_foul,69,6
infraction,73,9,False,False,552079,16170,16202,551949.0,regular_foul,52,26
offside,75,2,,,552079,16170,16202,,,86,48
infraction,76,1,False,False,548251,16202,16170,295918.0,regular_foul,75,56
infraction,77,39,False,False,223,16170,16202,548251.0,regular_foul,40,88
infraction,78,12,False,False,551961,16202,16170,268808.0,regular_foul,83,10
infraction,79,19,False,False,552079,16170,16202,551963.0,regular_foul,87,68
infraction,83,48,False,False,551961,16202,16170,268808.0,regular_foul,74,51
infraction,86,6,True,False,551950,16202,16170,223.0,regular_foul,22,10
infraction,86,54,False,False,548251,16202,16170,552065.0,regular_foul,42,86
infraction,87,50,False,False,223,16170,16202,552654.0,regular_foul,38,97
infraction,88,20,False,False,551961,16202,16170,78527.0,regular_foul,82,52
infraction,89,12,False,False,552085,16170,16202,489221.0,regular_foul,39,81
infraction,89,43,False,False,551963,16202,16170,356209.0,regular_foul,60,82
infraction,89,48,True,False,551963,16202,16170,,protest_foul,70,78
infraction,92,1,False,False,552654,16202,16170,552079.0,regular_foul,71,29
infraction,93,36,False,False,430902,16202,16170,,hand_foul,77,53
