season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,37,False,False,743181,16179,16171,354251.0,regular_foul,36,95
infraction,2,40,False,False,765107,16179,16171,26231.0,regular_foul,37,54
infraction,3,27,False,False,26231,16171,16179,552273.0,regular_foul,62,8
infraction,6,10,False,False,511750,16179,16171,552394.0,regular_foul,50,72
infraction,6,35,False,False,552399,16171,16179,511750.0,regular_foul,65,7
infraction,7,35,False,False,552394,16171,16179,552274.0,regular_foul,89,73
infraction,8,22,False,False,552418,16171,16179,765107.0,regular_foul,51,49
infraction,10,21,False,False,552399,16171,16179,765107.0,regular_foul,54,11
infraction,10,59,False,False,26231,16171,16179,552273.0,regular_foul,67,87
infraction,15,36,False,False,552409,16171,16179,552274.0,regular_foul,24,61
offside,17,20,,,371924,16179,16171,,,89,63
infraction,18,17,False,False,765107,16179,16171,26231.0,regular_foul,24,83
infraction,18,41,False,False,131976,16171,16179,765107.0,regular_foul,88,39
infraction,20,48,False,False,552394,16171,16179,765107.0,regular_foul,64,69
infraction,21,41,False,False,511750,16179,16171,552399.0,regular_foul,40,85
infraction,22,49,False,False,131976,16171,16179,294234.0,regular_foul,29,6
infraction,25,34,False,False,552402,16171,16179,371924.0,regular_foul,22,14
offside,29,46,,,552418,16171,16179,,,78,28
infraction,31,5,False,False,511750,16179,16171,552394.0,regular_foul,41,79
infraction,31,57,True,False,131976,16171,16179,552274.0,regular_foul,32,57
infraction,34,24,True,False,552430,16171,16179,,simulation_foul,88,37
infraction,35,31,False,False,743181,16179,16171,354251.0,regular_foul,59,83
infraction,35,49,False,False,552430,16171,16179,552274.0,regular_foul,64,66
infraction,38,32,True,False,743181,16179,16171,354251.0,regular_foul,8,89
infraction,39,58,False,False,294234,16179,16171,552394.0,regular_foul,61,15
infraction,42,39,False,False,552394,16171,16179,511750.0,regular_foul,44,44
infraction,43,1,False,False,552280,16179,16171,,hand_foul,88,34
infraction,43,45,False,False,765107,16179,16171,552394.0,regular_foul,36,44
infraction,45,38,False,False,552409,16171,16179,552274.0,regular_foul,84,98
infraction,46,59,True,False,511750,16179,16171,,simulation_foul,98,28
infraction,47,38,False,False,552273,16179,16171,552394.0,regular_foul,38,27
infraction,50,27,False,False,552418,16171,16179,552273.0,regular_foul,61,90
infraction,52,0,True,False,120654,16179,16171,552430.0,regular_foul,34,19
infraction,53,1,False,False,511750,16179,16171,354251.0,regular_foul,2,95
infraction,54,49,False,False,294234,16179,16171,552432.0,regular_foul,91,41
infraction,55,23,False,False,26231,16171,16179,120654.0,regular_foul,96,19
infraction,56,0,False,False,552418,16171,16179,552283.0,regular_foul,59,34
infraction,57,1,False,False,552430,16171,16179,552280.0,regular_foul,34,90
offside,58,8,,,511750,16179,16171,,,90,46
infraction,59,43,False,False,765107,16179,16171,377412.0,regular_foul,37,29
infraction,60,52,False,False,552394,16171,16179,511750.0,regular_foul,32,11
infraction,62,54,False,False,377412,16171,16179,44050.0,regular_foul,15,91
infraction,63,11,True,False,552432,16171,16179,511750.0,regular_foul,25,41
infraction,65,38,False,False,552283,16179,16171,552398.0,regular_foul,85,31
infraction,66,59,True,False,765107,16179,16171,552409.0,regular_foul,86,9
infraction,68,20,False,False,552409,16171,16179,552274.0,regular_foul,68,80
infraction,68,43,False,False,552430,16171,16179,552280.0,regular_foul,67,88
penalty,70,1,True,False,552398,16171,16179,552274.0,regular_foul,6,70
infraction,74,42,False,False,552394,16171,16179,511750.0,regular_foul,61,51
infraction,76,19,False,False,122628,16179,16171,552430.0,regular_foul,56,5
infraction,77,16,False,False,552273,16179,16171,354251.0,regular_foul,10,86
infraction,78,2,False,False,131976,16171,16179,765107.0,regular_foul,95,55
infraction,78,42,False,False,377412,16171,16179,,hand_foul,44,46
infraction,78,56,True,False,377412,16171,16179,,protest_foul,40,62
infraction,79,16,False,False,552280,16179,16171,552430.0,regular_foul,93,30
infraction,82,9,False,False,44050,16179,16171,0.0,regular_foul,53,52
infraction,85,23,False,False,44050,16179,16171,552432.0,regular_foul,40,45
