season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,59,False,False,772710,16170,16196,552269.0,regular_foul,58,73
infraction,5,2,False,False,552545,16196,16170,718053.0,regular_foul,87,32
infraction,5,27,False,False,728969,16196,16170,285591.0,regular_foul,60,36
infraction,7,55,False,False,772710,16170,16196,552269.0,regular_foul,78,47
infraction,8,49,False,False,546635,16196,16170,715761.0,regular_foul,47,3
infraction,10,27,False,False,708914,16170,16196,856740.0,regular_foul,25,63
infraction,13,24,False,False,680279,16196,16170,772710.0,regular_foul,46,80
infraction,15,24,False,False,715761,16170,16196,0.0,regular_foul,93,59
infraction,16,26,False,False,715761,16170,16196,728969.0,regular_foul,38,79
infraction,18,8,False,False,498740,16196,16170,809609.0,regular_foul,21,93
infraction,20,0,False,False,728969,16196,16170,356210.0,regular_foul,72,93
infraction,21,24,False,False,856740,16196,16170,715761.0,regular_foul,71,41
infraction,23,45,False,False,552269,16196,16170,552414.0,regular_foul,62,6
infraction,24,18,True,False,728969,16196,16170,708914.0,regular_foul,54,75
penalty,27,43,False,False,552545,16196,16170,,hand_foul,8,48
infraction,32,56,False,False,546635,16196,16170,552414.0,regular_foul,21,5
infraction,35,43,False,False,285591,16170,16196,728969.0,regular_foul,59,80
infraction,39,39,False,False,728969,16196,16170,356210.0,regular_foul,68,89
infraction,41,27,False,False,498740,16196,16170,356210.0,regular_foul,97,80
penalty,42,41,False,False,274798,16170,16196,856740.0,regular_foul,11,54
infraction,47,1,False,False,552414,16170,16196,652875.0,regular_foul,91,85
infraction,51,56,False,False,652875,16196,16170,552414.0,regular_foul,11,16
infraction,56,14,False,False,498740,16196,16170,809609.0,regular_foul,77,84
infraction,60,57,False,False,552306,16196,16170,566470.0,regular_foul,39,20
infraction,63,14,True,False,566470,16170,16196,652875.0,regular_foul,84,84
infraction,64,13,True,False,652875,16196,16170,,time_lost_foul,21,14
infraction,64,50,False,False,728969,16196,16170,552285.0,regular_foul,92,10
infraction,65,23,False,False,728969,16196,16170,285591.0,regular_foul,44,9
infraction,66,24,False,False,274798,16170,16196,543090.0,regular_foul,88,31
offside,67,42,,,566470,16170,16196,,,91,84
infraction,68,41,False,False,498740,16196,16170,274798.0,regular_foul,26,9
infraction,69,47,True,False,285591,16170,16196,552545.0,regular_foul,65,13
infraction,72,6,False,False,772710,16170,16196,510240.0,regular_foul,46,33
infraction,76,10,False,False,285591,16170,16196,856740.0,regular_foul,52,12
infraction,81,32,False,False,708914,16170,16196,510240.0,regular_foul,60,14
infraction,87,3,False,False,630068,16196,16170,552414.0,regular_foul,28,77
offside,87,52,,,708914,16170,16196,,,93,66
infraction,88,34,False,False,356210,16170,16196,510240.0,regular_foul,43,36
infraction,92,14,False,False,274798,16170,16196,543090.0,regular_foul,93,45
infraction,95,4,False,False,552431,16170,16196,630068.0,regular_foul,57,60
infraction,95,27,False,False,510240,16196,16170,356210.0,regular_foul,81,87
