season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,0,17,False,False,630621,16173,60275,,hand_foul,33,54
infraction,0,53,False,False,557680,60275,16173,559623.0,regular_foul,89,40
infraction,1,34,False,False,120605,60275,16173,551963.0,regular_foul,44,49
infraction,2,24,True,False,552413,16173,60275,557680.0,regular_foul,72,35
offside,4,44,,,552413,16173,60275,,,69,39
infraction,7,22,False,False,518760,60275,16173,551962.0,regular_foul,42,7
infraction,10,15,False,False,356211,60275,16173,630642.0,regular_foul,90,58
infraction,12,7,False,False,120665,60275,16173,559623.0,regular_foul,46,1
infraction,15,8,False,False,552413,16173,60275,489226.0,regular_foul,32,5
infraction,16,10,False,False,557680,60275,16173,218495.0,regular_foul,93,44
infraction,18,46,False,False,552270,60275,16173,559623.0,regular_foul,89,28
infraction,20,7,False,False,356211,60275,16173,552413.0,regular_foul,42,8
infraction,21,34,False,False,518760,60275,16173,552413.0,regular_foul,21,1
infraction,23,17,True,False,454730,60275,16173,,late_card_foul,67,50
infraction,25,21,False,False,120665,60275,16173,630643.0,regular_foul,92,41
infraction,26,13,False,False,552263,16173,60275,552318.0,regular_foul,60,52
infraction,28,22,False,False,356211,60275,16173,552413.0,regular_foul,32,18
infraction,29,39,False,False,630621,16173,60275,454730.0,regular_foul,33,55
infraction,33,31,True,False,120605,60275,16173,630620.0,regular_foul,83,86
infraction,35,28,False,False,557680,60275,16173,552413.0,regular_foul,57,40
infraction,38,26,False,False,551963,16173,60275,552318.0,regular_foul,44,79
infraction,39,7,False,False,454730,60275,16173,,hand_foul,93,74
infraction,39,33,False,False,518760,60275,16173,630643.0,regular_foul,29,2
infraction,40,18,False,False,630620,16173,60275,120665.0,regular_foul,56,68
infraction,42,35,False,False,559623,16173,60275,552318.0,regular_foul,27,96
infraction,46,39,False,False,552318,60275,16173,,hand_foul,43,14
infraction,45,59,False,False,629139,16173,60275,489226.0,regular_foul,74,10
infraction,46,14,True,False,630621,16173,60275,,out_of_play_foul,36,33
infraction,47,7,False,False,552263,16173,60275,270308.0,regular_foul,33,51
infraction,48,21,False,False,557680,60275,16173,629139.0,regular_foul,62,68
infraction,54,33,False,False,557680,60275,16173,629139.0,regular_foul,93,45
infraction,59,17,False,False,270308,60275,16173,551963.0,regular_foul,58,22
infraction,59,53,False,False,270308,60275,16173,559623.0,regular_foul,54,28
offside,60,21,,,454730,60275,16173,,,89,58
infraction,68,5,False,False,630621,16173,60275,,hand_foul,65,60
infraction,73,7,False,False,630621,16173,60275,454730.0,regular_foul,38,44
infraction,76,47,False,False,652874,16173,60275,270308.0,regular_foul,8,95
infraction,82,35,False,False,295920,60275,16173,552263.0,regular_foul,72,68
infraction,87,58,True,False,218495,16173,60275,,protest_foul,16,54
infraction,88,33,True,False,489226,60275,16173,,out_of_play_foul,44,88
infraction,94,16,False,False,145886,16173,60275,557680.0,regular_foul,67,31
