season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,49,False,False,123086,16196,16173,552547.0,regular_foul,52,11
infraction,2,38,False,False,552322,16196,16173,247040.0,regular_foul,53,93
infraction,2,51,False,False,552325,16196,16173,247040.0,regular_foul,42,83
infraction,6,1,False,False,428474,16173,16196,120660.0,regular_foul,91,48
infraction,15,47,False,False,428474,16173,16196,552310.0,regular_foul,81,10
infraction,18,17,False,False,573830,16173,16196,551957.0,regular_foul,44,71
infraction,23,18,False,False,145601,16173,16196,552325.0,regular_foul,47,73
infraction,24,10,False,False,551957,16196,16173,552544.0,regular_foul,40,71
infraction,24,33,False,False,120660,16196,16173,552549.0,regular_foul,32,8
infraction,26,57,False,False,247040,16173,16196,,hand_foul,93,11
infraction,27,31,False,False,552547,16173,16196,29953.0,regular_foul,69,39
infraction,31,14,False,False,573830,16173,16196,552325.0,regular_foul,49,31
infraction,32,39,False,False,551957,16196,16173,552547.0,regular_foul,47,43
infraction,32,58,False,False,552318,16196,16173,552547.0,regular_foul,29,46
infraction,35,0,False,False,573830,16173,16196,551957.0,regular_foul,42,94
infraction,36,0,False,False,428474,16173,16196,552310.0,regular_foul,54,9
infraction,39,42,False,False,552549,16173,16196,552310.0,regular_foul,79,13
offside,40,33,,,552549,16173,16196,,,67,35
infraction,41,47,False,False,573830,16173,16196,293083.0,regular_foul,38,73
infraction,42,50,False,False,257473,16173,16196,120683.0,regular_foul,40,93
infraction,44,29,False,False,552310,16196,16173,552549.0,regular_foul,24,91
penalty,46,54,True,False,120683,16196,16173,,hand_foul,2,47
infraction,50,14,False,False,247040,16173,16196,552325.0,regular_foul,44,19
infraction,50,44,False,False,552544,16173,16196,552322.0,regular_foul,26,6
infraction,52,8,False,False,247040,16173,16196,29953.0,regular_foul,77,16
infraction,52,54,False,False,552547,16173,16196,120683.0,regular_foul,74,91
infraction,54,1,False,False,552549,16173,16196,120660.0,regular_foul,42,86
infraction,54,40,False,False,552559,16173,16196,293083.0,regular_foul,16,86
infraction,64,26,False,False,580058,16173,16196,552325.0,regular_foul,62,58
infraction,65,19,False,False,257473,16173,16196,120660.0,regular_foul,66,66
infraction,66,16,False,False,552547,16173,16196,120660.0,regular_foul,55,92
infraction,67,10,False,False,29953,16196,16173,573830.0,regular_foul,42,71
infraction,68,20,False,False,257473,16173,16196,29953.0,regular_foul,37,53
infraction,68,38,False,False,551957,16196,16173,552543.0,regular_foul,92,44
infraction,70,19,False,False,257473,16173,16196,29953.0,regular_foul,47,21
infraction,71,30,False,False,552310,16196,16173,552549.0,regular_foul,68,4
infraction,73,14,False,False,247040,16173,16196,552322.0,regular_foul,56,15
infraction,73,48,False,False,552544,16173,16196,552325.0,regular_foul,60,65
infraction,78,21,False,False,552322,16196,16173,552544.0,regular_foul,13,90
offside,81,52,,,145601,16173,16196,,,92,76
infraction,94,34,True,False,247040,16173,16196,,time_lost_foul,77,7
