season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,20,False,False,518762,16179,16184,552332.0,regular_foul,33,6
infraction,9,58,False,False,772719,16184,16179,659995.0,regular_foul,48,76
infraction,11,11,False,False,552535,16184,16179,552259.0,regular_foul,68,12
infraction,13,32,False,False,1012804,16179,16184,510243.0,regular_foul,56,88
infraction,15,30,True,False,590749,16179,16184,,out_of_play_foul,87,49
infraction,19,23,False,False,772871,16184,16179,518762.0,regular_foul,55,95
infraction,20,57,False,False,629115,16184,16179,659995.0,regular_foul,71,32
infraction,36,6,False,False,707520,16184,16179,518762.0,regular_foul,40,92
infraction,41,9,True,False,772719,16184,16179,552259.0,regular_foul,56,15
infraction,43,56,False,False,772719,16184,16179,659995.0,regular_foul,38,36
infraction,46,5,False,False,709282,16184,16179,552259.0,regular_foul,10,6
infraction,52,12,True,False,413434,16184,16179,285586.0,regular_foul,14,88
infraction,54,21,False,False,856784,16179,16184,772871.0,regular_foul,90,60
infraction,74,16,True,False,709282,16184,16179,772700.0,regular_foul,28,33
infraction,78,36,False,False,707545,16184,16179,736992.0,regular_foul,72,48
infraction,86,21,True,False,552332,16184,16179,,protest_foul,74,87
infraction,87,38,False,False,858753,16179,16184,413434.0,regular_foul,78,14
infraction,88,38,False,False,772871,16184,16179,295923.0,regular_foul,19,17
infraction,92,49,True,False,813078,16184,16179,295923.0,regular_foul,64,25
