season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,1,11,False,False,552520,16199,22864,552424.0,regular_foul,56,4
infraction,3,0,False,False,552510,16199,22864,552425.0,regular_foul,47,14
infraction,4,41,False,False,552424,22864,16199,326319.0,regular_foul,46,93
infraction,8,28,False,False,552495,16199,22864,552417.0,regular_foul,40,48
infraction,16,56,False,False,326319,16199,22864,552419.0,regular_foul,62,64
infraction,20,59,False,False,552425,22864,16199,552522.0,regular_foul,76,94
infraction,24,2,False,False,552424,22864,16199,552520.0,regular_foul,38,67
infraction,26,58,False,False,552520,16199,22864,552424.0,regular_foul,36,6
infraction,28,49,False,False,552504,16199,22864,552427.0,regular_foul,5,85
infraction,34,32,False,False,280094,22864,16199,552501.0,regular_foul,96,77
infraction,35,10,False,False,772873,22864,16199,552520.0,regular_foul,73,17
infraction,35,55,False,False,552510,16199,22864,552425.0,regular_foul,47,12
infraction,37,15,False,False,552529,16199,22864,552412.0,regular_foul,45,23
infraction,40,2,False,False,552481,16199,22864,552427.0,regular_foul,3,86
infraction,41,22,False,False,552504,16199,22864,552425.0,regular_foul,30,60
infraction,44,6,False,False,552427,22864,16199,552495.0,regular_foul,54,52
infraction,44,59,False,False,772873,22864,16199,552520.0,regular_foul,33,35
infraction,47,10,False,False,552481,16199,22864,552427.0,regular_foul,3,84
infraction,47,44,False,False,552412,22864,16199,120599.0,regular_foul,88,42
infraction,49,9,False,False,552495,16199,22864,431015.0,regular_foul,59,29
infraction,50,23,False,False,552522,16199,22864,552427.0,regular_foul,29,70
infraction,53,57,True,False,552425,22864,16199,,violent_foul,68,52
infraction,56,10,False,False,552529,16199,22864,552427.0,regular_foul,69,85
infraction,62,33,False,False,552501,16199,22864,431015.0,regular_foul,50,10
infraction,70,41,True,False,552495,16199,22864,552412.0,regular_foul,71,48
infraction,75,12,False,False,552412,22864,16199,326319.0,regular_foul,41,19
offside,77,10,,,552520,16199,22864,,,89,71
infraction,78,28,False,False,504866,22864,16199,552522.0,regular_foul,48,2
infraction,79,16,False,False,552506,16199,22864,552435.0,regular_foul,90,46
infraction,80,28,False,False,504866,22864,16199,552495.0,regular_foul,32,50
infraction,81,36,False,False,552506,16199,22864,772873.0,regular_foul,94,64
infraction,83,4,False,False,280094,22864,16199,326319.0,regular_foul,51,57
infraction,84,55,False,False,552506,16199,22864,552419.0,regular_foul,71,72
infraction,87,3,False,False,369398,16199,22864,,hand_foul,38,84
offside,87,30,,,552421,22864,16199,,,78,10
infraction,88,41,True,False,369398,16199,22864,552421.0,regular_foul,13,78
offside,91,18,,,369398,16199,22864,,,91,41
infraction,91,30,False,True,369398,16199,22864,,out_of_play_foul,71,85
