season_Match_Event_Type_primary,season_Match_Event_minute,season_Match_Event_second,season_Match_Event_infraction_yellowCard,season_Match_Event_infraction_redCard,season_Match_Event_playerId,season_Match_Event_opponentTeamId,season_Match_Event_teamId,season_Match_Event_infraction_opponentId,season_Match_Event_infraction_type,season_Match_Event_location_x,season_Match_Event_location_y
infraction,7,58,False,False,552285,16173,16196,552460.0,regular_foul,43,98
infraction,11,59,False,False,856776,16196,16173,285591.0,regular_foul,53,37
infraction,12,47,False,False,873208,16196,16173,552285.0,regular_foul,62,17
infraction,14,26,False,False,873208,16196,16173,552431.0,regular_foul,15,16
offside,18,51,,,552431,16173,16196,,,62,32
infraction,19,42,True,False,552460,16196,16173,566470.0,regular_foul,61,12
infraction,23,48,False,False,552318,16196,16173,772710.0,regular_foul,52,53
infraction,25,13,False,False,552460,16196,16173,552285.0,regular_foul,33,5
infraction,25,57,False,False,772710,16173,16196,552460.0,regular_foul,51,68
infraction,27,58,False,False,629374,16196,16173,552414.0,regular_foul,22,77
infraction,31,9,True,False,694125,16196,16173,,time_lost_foul,23,34
infraction,32,8,False,False,873208,16196,16173,552431.0,regular_foul,32,18
infraction,35,29,False,False,789324,16173,16196,629374.0,regular_foul,93,48
infraction,36,20,False,False,552431,16173,16196,,hand_foul,53,45
infraction,47,35,False,False,557680,16196,16173,566470.0,regular_foul,10,13
infraction,47,38,False,False,566470,16173,16196,580608.0,regular_foul,48,3
infraction,48,32,False,False,580608,16196,16173,772710.0,regular_foul,44,55
infraction,52,44,False,False,856777,16196,16173,552414.0,regular_foul,79,76
offside,57,0,,,274798,16173,16196,,,96,59
infraction,57,52,True,False,552431,16173,16196,,simulation_foul,83,49
infraction,59,11,False,False,552414,16173,16196,856776.0,regular_foul,61,68
offside,62,9,,,566470,16173,16196,,,73,81
infraction,69,23,True,False,789324,16173,16196,552460.0,regular_foul,22,82
infraction,72,59,False,False,552318,16196,16173,772710.0,regular_foul,23,71
infraction,77,22,False,False,0,16196,16173,566470.0,regular_foul,44,94
offside,80,37,,,274798,16173,16196,,,94,58
infraction,81,51,False,False,274798,16173,16196,126736.0,regular_foul,33,45
infraction,94,18,False,False,856776,16196,16173,772710.0,regular_foul,32,56
infraction,97,42,False,False,772710,16173,16196,711171.0,regular_foul,24,5
infraction,98,54,True,False,707523,16173,16196,,time_lost_foul,23,10
